group	TF	jackknife	rho
REF_LPS	SPI1	19	0.12959525939177102
REF_LPS	SPIB	19	-0.08707513416815744
REF_LPS	ETV6	19	0.34783094812164583
REF_LPS	CEBPB	20	0.0796008497316637
REF_LPS	FOS	20	-0.02100290697674419
REF_LPS	FOSL2	20	-0.14078152951699466
REF_LPS	GATA2	20	-0.08218917710196781
REF_LPS	GATA3	20	-0.19665697674418608
REF_LPS	JUN	20	-0.1293269230769231
REF_LPS	JUND	20	-0.21199127906976747
REF_LPS	MAX	20	0.030148703041144906
REF_LPS	MEF2A	20	0.39579047406082296
REF_LPS	MYC	20	-0.10419275491949911
REF_LPS	NFIC	20	0.1945661896243292
REF_LPS	PBX3	20	0.07326699463327371
REF_LPS	TCF12	20	0.05271690518783543
REF_LPS	SPI1	20	0.13782983005366728
REF_LPS	SPIB	20	-0.0925536672629696
REF_LPS	ETV6	20	0.357971824686941
REF_LPS	CEBPB	21	0.07083519677996424
REF_LPS	FOS	21	-0.02186381932021467
REF_LPS	FOSL2	21	-0.14738931127012525
REF_LPS	GATA2	21	-0.08823792486583185
REF_LPS	GATA3	21	-0.1891771019677997
REF_LPS	JUN	21	-0.1461985688729875
REF_LPS	JUND	21	-0.23296623434704836
REF_LPS	MAX	21	0.01940966010733453
REF_LPS	MEF2A	21	0.3849172629695886
REF_LPS	MYC	21	-0.10293492844364939
REF_LPS	NFIC	21	0.18957960644007157
REF_LPS	PBX3	21	0.06743627012522363
REF_LPS	TCF12	21	0.06735241502683363
REF_LPS	SPI1	21	0.13162455277280863
REF_LPS	SPIB	21	-0.11763752236135959
REF_LPS	ETV6	21	0.35135286225402507
REF_LPS	CEBPB	22	0.07437947227191415
REF_LPS	FOS	22	-0.01958296064400716
REF_LPS	FOSL2	22	-0.14816636851520573
REF_LPS	GATA2	22	-0.08619186046511629
REF_LPS	GATA3	22	-0.184525939177102
REF_LPS	JUN	22	-0.13437500000000002
REF_LPS	JUND	22	-0.22281417710196785
REF_LPS	MAX	22	0.022730322003577823
REF_LPS	MEF2A	22	0.3789803220035779
REF_LPS	MYC	22	-0.09806574239713776
REF_LPS	NFIC	22	0.1933307245080501
REF_LPS	PBX3	22	0.0737701252236136
REF_LPS	TCF12	22	0.051336091234347056
REF_LPS	SPI1	22	0.13451475849731667
REF_LPS	SPIB	22	-0.11318761180679789
REF_LPS	ETV6	22	0.35283430232558144
REF_LPS	CEBPB	23	0.07810822898032202
REF_LPS	FOS	23	-0.0037399373881932024
REF_LPS	FOSL2	23	-0.142246198568873
REF_LPS	GATA2	23	-0.08024373881932023
REF_LPS	GATA3	23	-0.1831339445438283
REF_LPS	JUN	23	-0.12454159212880146
REF_LPS	JUND	23	-0.2052381484794276
REF_LPS	MAX	23	0.03966346153846154
REF_LPS	MEF2A	23	0.3737701252236137
REF_LPS	MYC	23	-0.09406864937388196
REF_LPS	NFIC	23	0.19911672629695887
REF_LPS	PBX3	23	0.06794499105545619
REF_LPS	TCF12	23	0.048719812164579615
REF_LPS	SPI1	23	0.13268112701252238
REF_LPS	SPIB	23	-0.0910666368515206
REF_LPS	ETV6	23	0.3493347495527729
REF_LPS	CEBPB	24	0.08554338103756709
REF_LPS	FOS	24	-0.013198792486583186
REF_LPS	FOSL2	24	-0.13701923076923078
REF_LPS	GATA2	24	-0.08649373881932022
REF_LPS	GATA3	24	-0.1919722719141324
REF_LPS	JUN	24	-0.13547629695885513
REF_LPS	JUND	24	-0.21329382826475854
REF_LPS	MAX	24	0.025642889087656533
REF_LPS	MEF2A	24	0.38284324686940974
REF_LPS	MYC	24	-0.10688729874776387
REF_LPS	NFIC	24	0.2034380590339893
REF_LPS	PBX3	24	0.07900827370304116
REF_LPS	TCF12	24	0.05418716457960644
REF_LPS	SPI1	24	0.1467687835420394
REF_LPS	SPIB	24	-0.10442754919499107
REF_LPS	ETV6	24	0.36314288908765663
REF_LPS	CEBPB	25	0.084425313059034
REF_LPS	FOS	25	-0.012734794275491953
REF_LPS	FOSL2	25	-0.13712544722719142
REF_LPS	GATA2	25	-0.08643224508050092
REF_LPS	GATA3	25	-0.19233005366726302
REF_LPS	JUN	25	-0.13684593023255814
REF_LPS	JUND	25	-0.2156138193202147
REF_LPS	MAX	25	0.025961538461538466
REF_LPS	MEF2A	25	0.38254695885509843
REF_LPS	MYC	25	-0.10611024150268338
REF_LPS	NFIC	25	0.20278398926654745
REF_LPS	PBX3	25	0.07965675313059035
REF_LPS	TCF12	25	0.053158542039356
REF_LPS	SPI1	25	0.143850626118068
REF_LPS	SPIB	25	-0.10396355098389984
REF_LPS	ETV6	25	0.3587600626118069
REF_LPS	CEBPB	26	0.09675201252236137
REF_LPS	FOS	26	-0.021008497316636857
REF_LPS	FOSL2	26	-0.13133944543828266
REF_LPS	GATA2	26	-0.0743067978533095
REF_LPS	GATA3	26	-0.2013360912343471
REF_LPS	JUN	26	-0.13722048300536677
REF_LPS	JUND	26	-0.19885957066189627
REF_LPS	MAX	26	0.03356999105545618
REF_LPS	MEF2A	26	0.37248993738819325
REF_LPS	MYC	26	-0.10166592128801433
REF_LPS	NFIC	26	0.21104092128801433
REF_LPS	PBX3	26	0.06364042933810377
REF_LPS	TCF12	26	0.07183586762075135
REF_LPS	SPI1	26	0.15622204830053668
REF_LPS	SPIB	26	-0.08682915921288016
REF_LPS	ETV6	26	0.3628130590339893
REF_LPS	CEBPB	27	0.08857334525939178
REF_LPS	FOS	27	-0.019918381037567087
REF_LPS	FOSL2	27	-0.13487254025044726
REF_LPS	GATA2	27	-0.08187611806797854
REF_LPS	GATA3	27	-0.18983117173524153
REF_LPS	JUN	27	-0.136113595706619
REF_LPS	JUND	27	-0.2087824239713775
REF_LPS	MAX	27	0.03127236135957067
REF_LPS	MEF2A	27	0.3795896690518784
REF_LPS	MYC	27	-0.10190071556350629
REF_LPS	NFIC	27	0.2087488819320215
REF_LPS	PBX3	27	0.07482669946332739
REF_LPS	TCF12	27	0.050290697674418613
REF_LPS	SPI1	27	0.14800424865831843
REF_LPS	SPIB	27	-0.09542151162790699
REF_LPS	ETV6	27	0.358072450805009
REF_LPS	CEBPB	28	0.08472719141323794
REF_LPS	FOS	28	-0.0021299194991055456
REF_LPS	FOSL2	28	-0.13513528622540255
REF_LPS	GATA2	28	-0.07735353309481219
REF_LPS	GATA3	28	-0.1794387298747764
REF_LPS	JUN	28	-0.1324183810375671
REF_LPS	JUND	28	-0.20684257602862258
REF_LPS	MAX	28	0.020153175313059036
REF_LPS	MEF2A	28	0.37397137745974957
REF_LPS	MYC	28	-0.09463886404293383
REF_LPS	NFIC	28	0.20205724508050094
REF_LPS	PBX3	28	0.0728477191413238
REF_LPS	TCF12	28	0.05292933810375672
REF_LPS	SPI1	28	0.13754472271914134
REF_LPS	SPIB	28	-0.1104148032200358
REF_LPS	ETV6	28	0.35063729874776395
REF_LPS	CEBPB	29	0.08402839892665476
REF_LPS	FOS	29	0.009380590339892667
REF_LPS	FOSL2	29	-0.13128354203935602
REF_LPS	GATA2	29	-0.09570102862254028
REF_LPS	GATA3	29	-0.18464892665474064
REF_LPS	JUN	29	-0.13428555456171737
REF_LPS	JUND	29	-0.22407759391771023
REF_LPS	MAX	29	0.018995974955277283
REF_LPS	MEF2A	29	0.3681574239713775
REF_LPS	MYC	29	-0.10718917710196782
REF_LPS	NFIC	29	0.20016771019678
REF_LPS	PBX3	29	0.0993403398926655
REF_LPS	TCF12	29	0.051883944543828275
REF_LPS	SPI1	29	0.14622093023255817
REF_LPS	SPIB	29	-0.11782200357781757
REF_LPS	ETV6	29	0.362718023255814
REF_LPS	CEBPB	30	0.08849508050089447
REF_LPS	FOS	30	-0.02288126118067979
REF_LPS	FOSL2	30	-0.1334861359570662
REF_LPS	GATA2	30	-0.07825357781753133
REF_LPS	GATA3	30	-0.19591905187835423
REF_LPS	JUN	30	-0.1414244186046512
REF_LPS	JUND	30	-0.20951475849731668
REF_LPS	MAX	30	0.021964445438282652
REF_LPS	MEF2A	30	0.39161449016100186
REF_LPS	MYC	30	-0.10665250447227194
REF_LPS	NFIC	30	0.20949798747763868
REF_LPS	PBX3	30	0.08230098389982113
REF_LPS	TCF12	30	0.04671847048300538
REF_LPS	SPI1	30	0.14904964221824687
REF_LPS	SPIB	30	-0.0946444543828265
REF_LPS	ETV6	30	0.36129807692307697
REF_LPS	CEBPB	31	0.08629248658318428
REF_LPS	FOS	31	-0.01300872093023256
REF_LPS	FOSL2	31	-0.13596265652951703
REF_LPS	GATA2	31	-0.09154181574239716
REF_LPS	GATA3	31	-0.1965563506261181
REF_LPS	JUN	31	-0.13503466010733456
REF_LPS	JUND	31	-0.21750335420393563
REF_LPS	MAX	31	0.023859570661896246
REF_LPS	MEF2A	31	0.38559928443649377
REF_LPS	MYC	31	-0.10882155635062614
REF_LPS	NFIC	31	0.20001118067978538
REF_LPS	PBX3	31	0.07857222719141325
REF_LPS	TCF12	31	0.055137522361359576
REF_LPS	SPI1	31	0.14613707513416818
REF_LPS	SPIB	31	-0.1007491055456172
REF_LPS	ETV6	31	0.36034771914132385
REF_LPS	CEBPB	32	0.08013752236135958
REF_LPS	FOS	32	-0.01720706618962433
REF_LPS	FOSL2	32	-0.14202817531305906
REF_LPS	GATA2	32	-0.08667822003577819
REF_LPS	GATA3	32	-0.18859570661896247
REF_LPS	JUN	32	-0.13978085867620754
REF_LPS	JUND	32	-0.21833631484794278
REF_LPS	MAX	32	0.025805008944543833
REF_LPS	MEF2A	32	0.3802996422182469
REF_LPS	MYC	32	-0.10164355992844366
REF_LPS	NFIC	32	0.19870304114490164
REF_LPS	PBX3	32	0.07890764758497318
REF_LPS	TCF12	32	0.05246533989266548
REF_LPS	SPI1	32	0.1404684704830054
REF_LPS	SPIB	32	-0.10783206618962435
REF_LPS	ETV6	32	0.3570997316636852
REF_LPS	CEBPB	33	0.08166927549194992
REF_LPS	FOS	33	-0.024530411449016104
REF_LPS	FOSL2	33	-0.13436381932021468
REF_LPS	GATA2	33	-0.08462097495527729
REF_LPS	GATA3	33	-0.20758050089445443
REF_LPS	JUN	33	-0.15145348837209305
REF_LPS	JUND	33	-0.2250391323792487
REF_LPS	MAX	33	0.017956171735241503
REF_LPS	MEF2A	33	0.39969812164579616
REF_LPS	MYC	33	-0.12403846153846157
REF_LPS	NFIC	33	0.19793716457960647
REF_LPS	PBX3	33	0.08810375670840788
REF_LPS	TCF12	33	0.06331059928443651
REF_LPS	SPI1	33	0.15059257602862258
REF_LPS	SPIB	33	-0.09513081395348838
REF_LPS	ETV6	33	0.36772696779964226
REF_LPS	CEBPB	34	0.06850402504472272
REF_LPS	FOS	34	-0.02786225402504473
REF_LPS	FOSL2	34	-0.1554785330948122
REF_LPS	GATA2	34	-0.09042933810375672
REF_LPS	GATA3	34	-0.17956730769230772
REF_LPS	JUN	34	-0.15475737924865834
REF_LPS	JUND	34	-0.22462544722719144
REF_LPS	MAX	34	0.02930456171735242
REF_LPS	MEF2A	34	0.3911225402504473
REF_LPS	MYC	34	-0.0903846153846154
REF_LPS	NFIC	34	0.18789691413237927
REF_LPS	PBX3	34	0.08557692307692309
REF_LPS	TCF12	34	0.0458240161001789
REF_LPS	SPI1	34	0.1292486583184258
REF_LPS	SPIB	34	-0.11353980322003579
REF_LPS	ETV6	34	0.35060375670840793
REF_LPS	CEBPB	35	0.0982222719141324
REF_LPS	FOS	35	-0.007759391771019679
REF_LPS	FOSL2	35	-0.12216010733452595
REF_LPS	GATA2	35	-0.09376118067978535
REF_LPS	GATA3	35	-0.20109570661896245
REF_LPS	JUN	35	-0.13477750447227194
REF_LPS	JUND	35	-0.21144342576028627
REF_LPS	MAX	35	0.011616726296958858
REF_LPS	MEF2A	35	0.37469812164579613
REF_LPS	MYC	35	-0.1280355545617174
REF_LPS	NFIC	35	0.2177884615384616
REF_LPS	PBX3	35	0.07798524150268338
REF_LPS	TCF12	35	0.0639758497316637
REF_LPS	SPI1	35	0.14839557245080504
REF_LPS	SPIB	35	-0.08615272808586763
REF_LPS	ETV6	35	0.3522529069767443
REF_LPS	CEBPB	36	0.08878018783542041
REF_LPS	FOS	36	0.005875447227191414
REF_LPS	FOSL2	36	-0.12148367620751345
REF_LPS	GATA2	36	-0.08545393559928445
REF_LPS	GATA3	36	-0.20603197674418608
REF_LPS	JUN	36	-0.11827482110912345
REF_LPS	JUND	36	-0.2306574239713775
REF_LPS	MAX	36	0.0067587209302325596
REF_LPS	MEF2A	36	0.4047406082289804
REF_LPS	MYC	36	-0.11674865831842578
REF_LPS	NFIC	36	0.19081507155635066
REF_LPS	PBX3	36	0.08984794275491952
REF_LPS	TCF12	36	0.05773144007155637
REF_LPS	SPI1	36	0.13595706618962436
REF_LPS	SPIB	36	-0.0997428443649374
REF_LPS	ETV6	36	0.3525491949910555
REF_LPS	CEBPB	37	0.08734347048300538
REF_LPS	FOS	37	-0.0011851520572450807
REF_LPS	FOSL2	37	-0.12839892665474062
REF_LPS	GATA2	37	-0.09183810375670842
REF_LPS	GATA3	37	-0.1864210644007156
REF_LPS	JUN	37	-0.12488819320214671
REF_LPS	JUND	37	-0.2071444543828265
REF_LPS	MAX	37	0.019907200357781756
REF_LPS	MEF2A	37	0.3786840339892666
REF_LPS	MYC	37	-0.0971042039355993
REF_LPS	NFIC	37	0.19723837209302328
REF_LPS	PBX3	37	0.07358564400715564
REF_LPS	TCF12	37	0.061499329159212884
REF_LPS	SPI1	37	0.13856775491949913
REF_LPS	SPIB	37	-0.10294051878354206
REF_LPS	ETV6	37	0.35354427549195
REF_LPS	CEBPB	38	0.0903846153846154
REF_LPS	FOS	38	-0.014305679785330951
REF_LPS	FOSL2	38	-0.1318034436493739
REF_LPS	GATA2	38	-0.07106440071556351
REF_LPS	GATA3	38	-0.18120527728085872
REF_LPS	JUN	38	-0.12298747763864046
REF_LPS	JUND	38	-0.1956507155635063
REF_LPS	MAX	38	0.042743738819320226
REF_LPS	MEF2A	38	0.36972830948121654
REF_LPS	MYC	38	-0.10006149373881934
REF_LPS	NFIC	38	0.2091681574239714
REF_LPS	PBX3	38	0.08434145796064402
REF_LPS	TCF12	38	0.04554449910554562
REF_LPS	SPI1	38	0.15311940966010737
REF_LPS	SPIB	38	-0.09740049194991057
REF_LPS	ETV6	38	0.351973389982111
REF_LPS	CEBPB	39	0.08231775491949912
REF_LPS	FOS	39	-0.02976296958855099
REF_LPS	FOSL2	39	-0.1351576475849732
REF_LPS	GATA2	39	-0.09949127906976746
REF_LPS	GATA3	39	-0.19494633273703044
REF_LPS	JUN	39	-0.12194208407871202
REF_LPS	JUND	39	-0.19804338103756713
REF_LPS	MAX	39	0.04336426654740609
REF_LPS	MEF2A	39	0.37008050089445443
REF_LPS	MYC	39	-0.10191748658318428
REF_LPS	NFIC	39	0.19164244186046514
REF_LPS	PBX3	39	0.06304785330948122
REF_LPS	TCF12	39	0.04586314847942756
REF_LPS	SPI1	39	0.143934481216458
REF_LPS	SPIB	39	-0.09349284436493739
REF_LPS	ETV6	39	0.3468750000000001
REF_LPS	CEBPB	40	0.0933474955277281
REF_LPS	FOS	40	-0.0101688282647585
REF_LPS	FOSL2	40	-0.12758273703041148
REF_LPS	GATA2	40	-0.09092687835420395
REF_LPS	GATA3	40	-0.19562276386404298
REF_LPS	JUN	40	-0.12800760286225404
REF_LPS	JUND	40	-0.20143671735241508
REF_LPS	MAX	40	0.039657871198568874
REF_LPS	MEF2A	40	0.37743179785330955
REF_LPS	MYC	40	-0.11541815742397141
REF_LPS	NFIC	40	0.20446109123434708
REF_LPS	PBX3	40	0.07009168157423973
REF_LPS	TCF12	40	0.05360017889087657
REF_LPS	SPI1	40	0.15486359570661898
REF_LPS	SPIB	40	-0.08926095706618964
REF_LPS	ETV6	40	0.36213103756708415
REF_LPS	CEBPB	41	0.07970147584973168
REF_LPS	FOS	41	-0.011672629695885511
REF_LPS	FOSL2	41	-0.1405635062611807
REF_LPS	GATA2	41	-0.08753913237924868
REF_LPS	GATA3	41	-0.19162008050089446
REF_LPS	JUN	41	-0.13833855098389986
REF_LPS	JUND	41	-0.2201196332737031
REF_LPS	MAX	41	0.02159548300536673
REF_LPS	MEF2A	41	0.3848389982110913
REF_LPS	MYC	41	-0.1013975849731664
REF_LPS	NFIC	41	0.20053667262969593
REF_LPS	PBX3	41	0.07846042039355995
REF_LPS	TCF12	41	0.05173300536672631
REF_LPS	SPI1	41	0.14012186940966012
REF_LPS	SPIB	41	-0.10768671735241504
REF_LPS	ETV6	41	0.36104092128801435
REF_LPS	CEBPB	42	0.06877236135957067
REF_LPS	FOS	42	-0.008581171735241503
REF_LPS	FOSL2	42	-0.15077705724508053
REF_LPS	GATA2	42	-0.06693872987477639
REF_LPS	GATA3	42	-0.1726744186046512
REF_LPS	JUN	42	-0.12013081395348839
REF_LPS	JUND	42	-0.20237589445438287
REF_LPS	MAX	42	0.03752795169946333
REF_LPS	MEF2A	42	0.3677772808586763
REF_LPS	MYC	42	-0.08701364042933812
REF_LPS	NFIC	42	0.18420728980322007
REF_LPS	PBX3	42	0.06809033989266548
REF_LPS	TCF12	42	0.0323512969588551
REF_LPS	SPI1	42	0.1290529964221825
REF_LPS	SPIB	42	-0.10165474060822899
REF_LPS	ETV6	42	0.34585755813953495
REF_LPS	CEBPB	43	0.09846824686940968
REF_LPS	FOS	43	-0.004371645796064401
REF_LPS	FOSL2	43	-0.12198121645796066
REF_LPS	GATA2	43	-0.10244297853309482
REF_LPS	GATA3	43	-0.19882602862254029
REF_LPS	JUN	43	-0.14600849731663687
REF_LPS	JUND	43	-0.22245639534883727
REF_LPS	MAX	43	0.008284883720930234
REF_LPS	MEF2A	43	0.3794666815742398
REF_LPS	MYC	43	-0.11887298747763866
REF_LPS	NFIC	43	0.2070326475849732
REF_LPS	PBX3	43	0.09451587656529518
REF_LPS	TCF12	43	0.04521466905187836
REF_LPS	SPI1	43	0.15229203935599286
REF_LPS	SPIB	43	-0.1198848389982111
REF_LPS	ETV6	43	0.3691916368515207
REF_LPS	CEBPB	44	0.07152839892665475
REF_LPS	FOS	44	-0.016211985688729877
REF_LPS	FOSL2	44	-0.14680232558139536
REF_LPS	GATA2	44	-0.07417822003577819
REF_LPS	GATA3	44	-0.17999776386404295
REF_LPS	JUN	44	-0.14781417710196784
REF_LPS	JUND	44	-0.20830165474060827
REF_LPS	MAX	44	0.0301822450805009
REF_LPS	MEF2A	44	0.37040474060822903
REF_LPS	MYC	44	-0.10796064400715565
REF_LPS	NFIC	44	0.19040697674418608
REF_LPS	PBX3	44	0.08497316636851522
REF_LPS	TCF12	44	0.06541815742397139
REF_LPS	SPI1	44	0.13314512522361363
REF_LPS	SPIB	44	-0.08637634168157425
REF_LPS	ETV6	44	0.3490720035778176
REF_LPS	CEBPB	45	0.090641771019678
REF_LPS	FOS	45	-0.002873434704830054
REF_LPS	FOSL2	45	-0.13291033094812169
REF_LPS	GATA2	45	-0.09044051878354206
REF_LPS	GATA3	45	-0.19314624329159216
REF_LPS	JUN	45	-0.137550313059034
REF_LPS	JUND	45	-0.21537343470483009
REF_LPS	MAX	45	0.0268783542039356
REF_LPS	MEF2A	45	0.37669946332737037
REF_LPS	MYC	45	-0.09933474955277283
REF_LPS	NFIC	45	0.20201811270125228
REF_LPS	PBX3	45	0.08056238819320216
REF_LPS	TCF12	45	0.050961538461538475
REF_LPS	SPI1	45	0.14675760286225406
REF_LPS	SPIB	45	-0.09772473166368517
REF_LPS	ETV6	45	0.3587600626118069
REF_LPS	CEBPB	46	0.0827593917710197
REF_LPS	FOS	46	-0.01767665474060823
REF_LPS	FOSL2	46	-0.13824351520572453
REF_LPS	GATA2	46	-0.08460979427549196
REF_LPS	GATA3	46	-0.19117844364937392
REF_LPS	JUN	46	-0.13563841681574243
REF_LPS	JUND	46	-0.21313729874776388
REF_LPS	MAX	46	0.02370863148479428
REF_LPS	MEF2A	46	0.38393895348837215
REF_LPS	MYC	46	-0.10659660107334527
REF_LPS	NFIC	46	0.19950805008944547
REF_LPS	PBX3	46	0.07654852415026835
REF_LPS	TCF12	46	0.0555064847942755
REF_LPS	SPI1	46	0.14324127906976747
REF_LPS	SPIB	46	-0.10155411449016102
REF_LPS	ETV6	46	0.3575525491949911
REF_LPS	CEBPB	47	0.09795952593917712
REF_LPS	FOS	47	0.009084302325581398
REF_LPS	FOSL2	47	-0.1229651162790698
REF_LPS	GATA2	47	-0.10234794275491951
REF_LPS	GATA3	47	-0.19865272808586765
REF_LPS	JUN	47	-0.11969476744186047
REF_LPS	JUND	47	-0.2009447674418605
REF_LPS	MAX	47	0.013031082289803222
REF_LPS	MEF2A	47	0.38274262075134174
REF_LPS	MYC	47	-0.10753577817531308
REF_LPS	NFIC	47	0.20158765652951705
REF_LPS	PBX3	47	0.0902728085867621
REF_LPS	TCF12	47	0.07091346153846155
REF_LPS	SPI1	47	0.1557692307692308
REF_LPS	SPIB	47	-0.0855266100178891
REF_LPS	ETV6	47	0.3639255366726297
REF_LPS	CEBPB	48	0.07010845259391772
REF_LPS	FOS	48	-0.028002012522361366
REF_LPS	FOSL2	48	-0.1449072003577818
REF_LPS	GATA2	48	-0.08397808586762076
REF_LPS	GATA3	48	-0.17617956171735244
REF_LPS	JUN	48	-0.145505366726297
REF_LPS	JUND	48	-0.20448345259391776
REF_LPS	MAX	48	0.04940742397137747
REF_LPS	MEF2A	48	0.3670281753130591
REF_LPS	MYC	48	-0.08743291592128802
REF_LPS	NFIC	48	0.19172070661896246
REF_LPS	PBX3	48	0.07089669051878356
REF_LPS	TCF12	48	0.038970259391771025
REF_LPS	SPI1	48	0.13260286225402507
REF_LPS	SPIB	48	-0.1004080948121646
REF_LPS	ETV6	48	0.3447003577817532
REF_LPS	CEBPB	49	0.084425313059034
REF_LPS	FOS	49	-0.011102415026833633
REF_LPS	FOSL2	49	-0.1357055008944544
REF_LPS	GATA2	49	-0.09486806797853312
REF_LPS	GATA3	49	-0.18703041144901614
REF_LPS	JUN	49	-0.13300536672629698
REF_LPS	JUND	49	-0.2120527728085868
REF_LPS	MAX	49	0.030746869409660114
REF_LPS	MEF2A	49	0.37748770125223624
REF_LPS	MYC	49	-0.10957625223613597
REF_LPS	NFIC	49	0.20602079606440074
REF_LPS	PBX3	49	0.07918716457960645
REF_LPS	TCF12	49	0.04960867620751343
REF_LPS	SPI1	49	0.14647249552772812
REF_LPS	SPIB	49	-0.09807133273703043
REF_LPS	ETV6	49	0.35645684257602867
REF_LPS	CEBPB	50	0.0826923076923077
REF_LPS	FOS	50	-0.012790697674418606
REF_LPS	FOSL2	50	-0.13734347048300538
REF_LPS	GATA2	50	-0.08953488372093024
REF_LPS	GATA3	50	-0.19042933810375676
REF_LPS	JUN	50	-0.13702482110912348
REF_LPS	JUND	50	-0.2139646690518784
REF_LPS	MAX	50	0.026436717352415033
REF_LPS	MEF2A	50	0.38140093917710205
REF_LPS	MYC	50	-0.10500894454382828
REF_LPS	NFIC	50	0.201671511627907
REF_LPS	PBX3	50	0.07932692307692309
REF_LPS	TCF12	50	0.057267441860465125
REF_LPS	SPI1	50	0.14400156529516997
REF_LPS	SPIB	50	-0.10348837209302328
REF_LPS	ETV6	50	0.35835755813953496
REF_LPS	CEBPB	51	0.08276498211091236
REF_LPS	FOS	51	-0.014361583184257605
REF_LPS	FOSL2	51	-0.14026721824686944
REF_LPS	GATA2	51	-0.08530858676207516
REF_LPS	GATA3	51	-0.19337544722719144
REF_LPS	JUN	51	-0.13477191413237927
REF_LPS	JUND	51	-0.21324351520572454
REF_LPS	MAX	51	0.027633050089445443
REF_LPS	MEF2A	51	0.3816972271914133
REF_LPS	MYC	51	-0.10298524150268339
REF_LPS	NFIC	51	0.19952482110912348
REF_LPS	PBX3	51	0.07716905187835423
REF_LPS	TCF12	51	0.05205165474060824
REF_LPS	SPI1	51	0.14158094812164582
REF_LPS	SPIB	51	-0.10083855098389984
REF_LPS	ETV6	51	0.35997316636851523
REF_LPS	CEBPB	52	0.07212097495527729
REF_LPS	FOS	52	-0.024776386404293384
REF_LPS	FOSL2	52	-0.1443537567084079
REF_LPS	GATA2	52	-0.09012186940966013
REF_LPS	GATA3	52	-0.17974060822898036
REF_LPS	JUN	52	-0.12407200357781756
REF_LPS	JUND	52	-0.22753801431127016
REF_LPS	MAX	52	0.011247763864042935
REF_LPS	MEF2A	52	0.3976185152057246
REF_LPS	MYC	52	-0.09727191413237928
REF_LPS	NFIC	52	0.20655187835420397
REF_LPS	PBX3	52	0.0650771466905188
REF_LPS	TCF12	52	0.0564288908765653
REF_LPS	SPI1	52	0.13298859570661897
REF_LPS	SPIB	52	-0.11028622540250449
REF_LPS	ETV6	52	0.3610912343470484
REF_LPS	CEBPB	53	0.08096489266547408
REF_LPS	FOS	53	-0.009196109123434706
REF_LPS	FOSL2	53	-0.13889758497316637
REF_LPS	GATA2	53	-0.10417039355992845
REF_LPS	GATA3	53	-0.19688618067978536
REF_LPS	JUN	53	-0.12554785330948123
REF_LPS	JUND	53	-0.20870974955277283
REF_LPS	MAX	53	0.018543157423971383
REF_LPS	MEF2A	53	0.37843805903398936
REF_LPS	MYC	53	-0.10588662790697677
REF_LPS	NFIC	53	0.19504136851520576
REF_LPS	PBX3	53	0.08288237924865834
REF_LPS	TCF12	53	0.06428890876565296
REF_LPS	SPI1	53	0.14771914132379252
REF_LPS	SPIB	53	-0.09510845259391772
REF_LPS	ETV6	53	0.35607110912343476
REF_LPS	CEBPB	54	0.08602415026833632
REF_LPS	FOS	54	-0.012220483005366729
REF_LPS	FOSL2	54	-0.13434145796064403
REF_LPS	GATA2	54	-0.08686829159212882
REF_LPS	GATA3	54	-0.19514199463327372
REF_LPS	JUN	54	-0.1390764758497317
REF_LPS	JUND	54	-0.2171064400715564
REF_LPS	MAX	54	0.024234123434704834
REF_LPS	MEF2A	54	0.384593023255814
REF_LPS	MYC	54	-0.10614937388193203
REF_LPS	NFIC	54	0.201772137745975
REF_LPS	PBX3	54	0.0819487924865832
REF_LPS	TCF12	54	0.05652951699463329
REF_LPS	SPI1	54	0.14590228085867624
REF_LPS	SPIB	54	-0.10218582289803221
REF_LPS	ETV6	54	0.36452370304114495
REF_LPS	CEBPB	55	0.08917710196779965
REF_LPS	FOS	55	-0.01745863148479428
REF_LPS	FOSL2	55	-0.13133385509839002
REF_LPS	GATA2	55	-0.08619186046511629
REF_LPS	GATA3	55	-0.19456059928443653
REF_LPS	JUN	55	-0.13261963327370305
REF_LPS	JUND	55	-0.21698345259391771
REF_LPS	MAX	55	0.022825357781753135
REF_LPS	MEF2A	55	0.3898088103756709
REF_LPS	MYC	55	-0.11317643112701255
REF_LPS	NFIC	55	0.20584190518783546
REF_LPS	PBX3	55	0.07809704830053668
REF_LPS	TCF12	55	0.05171623434704831
REF_LPS	SPI1	55	0.14612589445438284
REF_LPS	SPIB	55	-0.10870415921288017
REF_LPS	ETV6	55	0.36828600178890886
REF_LPS	CEBPB	56	0.08322338998211093
REF_LPS	FOS	56	-0.01598837209302326
REF_LPS	FOSL2	56	-0.13676766547406083
REF_LPS	GATA2	56	-0.08790809481216459
REF_LPS	GATA3	56	-0.192279740608229
REF_LPS	JUN	56	-0.13242956171735243
REF_LPS	JUND	56	-0.20958184257602866
REF_LPS	MAX	56	0.029667933810375673
REF_LPS	MEF2A	56	0.38859011627906986
REF_LPS	MYC	56	-0.10419275491949911
REF_LPS	NFIC	56	0.20121869409660112
REF_LPS	PBX3	56	0.08094812164579608
REF_LPS	TCF12	56	0.058312835420393574
REF_LPS	SPI1	56	0.14207289803220038
REF_LPS	SPIB	56	-0.09727750447227193
REF_LPS	ETV6	56	0.3576252236135958
REF_LPS	CEBPB	57	0.08283206618962434
REF_LPS	FOS	57	-0.01878913237924866
REF_LPS	FOSL2	57	-0.13448680679785335
REF_LPS	GATA2	57	-0.08112701252236137
