group	TF	bootstrap	rho
Carrier_LPS	JUN	5	0.05231772098758087
Carrier_LPS	JUND	5	0.03186928337911589
Carrier_LPS	MAX	5	-0.11785453379479503
Carrier_LPS	MEF2A	5	0.3543371116333959
Carrier_LPS	MYC	5	-0.09771021132696678
Carrier_LPS	NFIC	5	0.19113967148953617
Carrier_LPS	PBX3	5	-0.014435552382180179
Carrier_LPS	TCF12	5	-0.11650584925805825
Carrier_LPS	SPI1	5	0.24898766019760873
Carrier_LPS	SPIB	5	0.02351933940902495
Carrier_LPS	ETV6	5	0.23682305457213979
Carrier_LPS	CEBPB	6	0.10908970714616252
Carrier_LPS	FOS	6	-0.09349507503140084
Carrier_LPS	FOSL2	6	0.002855820717921598
Carrier_LPS	GATA2	6	-0.2782309777219542
Carrier_LPS	GATA3	6	-0.21187281020691484
Carrier_LPS	JUN	6	-0.03648443181066967
Carrier_LPS	JUND	6	-0.20924836385271373
Carrier_LPS	MAX	6	0.004958022079724996
Carrier_LPS	MEF2A	6	0.4446486415019503
Carrier_LPS	MYC	6	-0.17332584121107955
Carrier_LPS	NFIC	6	0.11141006147947381
Carrier_LPS	PBX3	6	-0.18503999471144317
Carrier_LPS	TCF12	6	-0.2135783698023402
Carrier_LPS	SPI1	6	0.12135254842334901
Carrier_LPS	SPIB	6	-0.04573279566338336
Carrier_LPS	ETV6	6	0.32207311429893576
Carrier_LPS	CEBPB	7	0.24508232214219372
Carrier_LPS	FOS	7	-0.01553890345121657
Carrier_LPS	FOSL2	7	0.13439614452733772
Carrier_LPS	GATA2	7	-0.16384767180883947
Carrier_LPS	GATA3	7	-0.3357507164555038
Carrier_LPS	JUN	7	-0.2524402457929932
Carrier_LPS	JUND	7	-0.16288248146470943
Carrier_LPS	MAX	7	-0.2544499571944694
Carrier_LPS	MEF2A	7	0.4927329761247609
Carrier_LPS	MYC	7	-0.3235734519768223
Carrier_LPS	NFIC	7	0.22335231761373223
Carrier_LPS	PBX3	7	-0.08737947516122317
Carrier_LPS	TCF12	7	-0.03705074851833366
Carrier_LPS	SPI1	7	0.3121167748098543
Carrier_LPS	SPIB	7	-0.052262412777533546
Carrier_LPS	ETV6	7	0.45421130396554416
Carrier_LPS	CEBPB	8	0.27646817737116264
Carrier_LPS	FOS	8	0.08192310743277188
Carrier_LPS	FOSL2	8	0.12309950025119647
Carrier_LPS	GATA2	8	-0.2608212803088394
Carrier_LPS	GATA3	8	-0.13881911208651732
Carrier_LPS	JUN	8	0.08428964277215155
Carrier_LPS	JUND	8	0.13724582881620348
Carrier_LPS	MAX	8	-0.00791929982284037
Carrier_LPS	MEF2A	8	0.3649157830720008
Carrier_LPS	MYC	8	-0.2951162114281181
Carrier_LPS	NFIC	8	0.18532351463550065
Carrier_LPS	PBX3	8	-0.1498585367143499
Carrier_LPS	TCF12	8	-0.07688595679420397
Carrier_LPS	SPI1	8	0.32007059943414684
Carrier_LPS	SPIB	8	0.027406858986223852
Carrier_LPS	ETV6	8	0.27646817737116264
Carrier_LPS	CEBPB	9	0.2620676888086691
Carrier_LPS	FOS	9	-0.16206173843478724
Carrier_LPS	FOSL2	9	0.06138141235429851
Carrier_LPS	GATA2	9	-0.22536049348434067
Carrier_LPS	GATA3	9	-0.34266219727472885
Carrier_LPS	JUN	9	-0.056098802652544466
Carrier_LPS	JUND	9	0.030756821442502875
Carrier_LPS	MAX	9	0.021308950023470927
Carrier_LPS	MEF2A	9	0.5055107073672241
Carrier_LPS	MYC	9	-0.3298821164818746
Carrier_LPS	NFIC	9	0.21725476195198717
Carrier_LPS	PBX3	9	-0.03537827849072073
Carrier_LPS	TCF12	9	-0.1664782381604089
Carrier_LPS	SPI1	9	0.23182656643592447
Carrier_LPS	SPIB	9	-0.010254477656346076
Carrier_LPS	ETV6	9	0.30496988449663154
