gene,p_value,slope,p_value_adj,neg_log10_adj_pval,ctrl,condition,comparison,age_group,dataset,cell_type,direction
SATB1,0.1806193212743988,-1.409374554082837,0.4373422891531792,0.3591785261815854,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
SCML4,0.8180740632384618,0.4940041910525359,0.9254328641883912,0.03365508179501609,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SETBP1,0.1099621103683678,1.7358799792087627,0.322405915433786,0.49159699845291754,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SGSM2,0.1730582286388988,-0.305156717593158,0.4286672215135942,0.3678797240005035,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
SKIL,0.5051067205764008,0.3251624800837707,0.7481133902695146,0.12603257187325198,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SMAD3,0.1237107572463347,1.3441463384747294,0.3462294569686382,0.4606359854071649,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SMAD5,0.3544516101779235,0.4371663176672236,0.6445934345429748,0.1907141222743176,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SNAI3,0.8549246408393696,0.2739898822231412,0.939980918882062,0.026880962260234873,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SON,0.4754371738249709,-0.4710478974625545,0.7344567093855286,0.13403379746263722,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
SOX12,0.719012236320945,-0.0570067283026558,0.8778874613437033,0.05656115385471454,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
SOX13,0.213322125927586,0.8160718307672639,0.4864647421946538,0.31294863088420255,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SOX4,0.3131850036209922,-0.6148148124411978,0.5894442644569766,0.2295572538142527,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
SP100,0.0003434650495532,2.12768714104096,0.0037008359089367,2.4317001706258226,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SP110,0.2266266822414739,0.7910444209229652,0.5087296877399755,0.2935129176754236,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SP140,0.0418692940274912,2.0617416054517124,0.1769182914298894,0.7522272634362456,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SP140L,0.1266150557929694,0.7213393822903775,0.3520715422372247,0.4533690773121361,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SP3,0.000375819668297,0.6137615433653609,0.0039506896838055,2.4033270816583756,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SP4,0.6927193857746967,0.1164254030090887,0.8653972616489689,0.06278448336034037,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SPEN,0.0011548249594694,0.5762930106935924,0.0103693657819023,1.9842478054087629,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
SREBF1,0.2752140421532504,-0.8632740428003896,0.5542862250843501,0.25626591419879013,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
SREBF2,0.559284903973896,0.2154786117451408,0.7775864310088682,0.10925132651463877,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
STAT1,7.954211721042063e-05,1.293822809752534,0.0010713328911778,2.9700755615323007,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
STAT3,0.0022939330235883,0.9568653622171316,0.0179760933303012,1.7453046857641843,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
STAT4,0.0583227069970353,1.5025395419917054,0.2148468950061731,0.6678709184121447,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
STAT5A,0.7102091039456626,-0.0012670912380947,0.8745717822873731,0.0582045391047929,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
STAT5B,0.0042292048786709,0.2866802406668221,0.0314273672880548,1.5026919988793275,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
STAT6,7.571561627136113e-05,0.4925487076196984,0.0010713328911778,2.9700755615323007,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TBPL1,0.3859370976395553,0.3742366872750127,0.6680276669985876,0.17520555043464184,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TBX21,0.0927753953029424,2.835243394889304,0.2918700392377242,0.5348104835030586,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TCF12,0.4975990459397676,0.041082082077974,0.7420940788928715,0.12954103359691957,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TCF3,0.6582348600668038,0.2163887251665137,0.8468633572799774,0.07218665810683468,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TCF7,0.1806193212743988,-1.7040388014445464,0.4373422891531792,0.3591785261815854,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
TERF1,0.0905065315072169,0.8733249066391604,0.2911068289523173,0.535947606510616,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TET2,2.055332739862086e-06,0.7303132017026008,9.8427601208951e-05,4.006883099008995,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TFAP4,0.4681720337834584,-0.3689621611895717,0.7284554027461031,0.13759703131217146,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
TFDP2,0.0882825215028759,1.6913417152550032,0.2904562348682407,0.5369192966199785,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TFEB,0.1768086595778475,0.9222761629744198,0.4354544701602987,0.361057246837329,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TGIF1,0.7014444718448452,0.0759174932740087,0.8687430096699088,0.06110867693305188,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TGIF2,0.5914611525215998,-0.0326299205141022,0.7966242398025297,0.09874648294763275,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
THAP11,2.474813415678414e-05,0.4248158659189931,0.0004637585139814,3.3337081042422354,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
THAP5,0.9670677813771822,0.1212211796877129,0.9923957470799178,0.003315105568390935,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
THAP7,0.8641902810110015,0.0631426903898342,0.9429519268752954,0.025510447692121675,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
THRA,0.1551938643232397,0.3940750719134041,0.405385184989796,0.3921321268683378,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
THYN1,0.754588324866786,-0.0020274821551602,0.8934823297186394,0.04891403205769116,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
TIGD1,0.9670677813771822,0.2087177363170136,0.9923957470799178,0.003315105568390935,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TMF1,0.0552561576804001,0.4461613481412403,0.2126375353593969,0.6723600701956296,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TOPORS,0.0950896954548684,0.1602561369893536,0.2969830343554224,0.5272683597611546,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TRAFD1,0.115309223556542,0.2395341675537139,0.3269623378478264,0.48550226999067425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TRERF1,0.7906929342904547,-0.0858045364746651,0.901557287511074,0.045006671759701425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
TSC22D1,6.422360079886799e-06,0.54655205414997,0.0001721285843085,3.7641470031376603,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
TSHZ2,0.2358190029355514,-0.8547975944381818,0.5133231831576903,0.28960912130304517,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
TSHZ3,0.3606153752854527,0.2567327428563839,0.6449179533113283,0.1904955329471155,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
USF2,7.481105741256925e-07,0.6771980708476618,7.263328541159634e-05,4.138864311010618,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
USF3,0.0211035992399468,0.3460927029246274,0.1109225764928913,0.9549800512502364,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
VEZF1,0.9482709604825544,0.0390289179993779,0.9920019028349052,0.003487494791479897,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
XBP1,0.2549877651815183,1.2344540496591,0.533493819384633,0.27287060758477294,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
XPA,0.016372949801009,0.366765491779577,0.0916459917433104,1.0378865247206306,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
YBX1,2.3485708393191088e-05,0.6166796767727312,0.0004637585139814,3.3337081042422354,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
YBX3,0.3668459684765824,-0.6163678072933294,0.6506609564337739,0.18664525276222355,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
YY1,0.0121878375664192,1.2620293723593834,0.0761298259583576,1.118445163053284,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBED3,0.4056229928836077,-0.3539459929693862,0.6829043356751364,0.16564012999090857,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBED5,0.5357239360626169,-0.2640671530761231,0.7670997224019531,0.1151481744164604,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB1,0.0537740048949707,0.8867051849641063,0.2106963282702946,0.6763430326208717,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB10,0.4609687993044742,-0.0213323994542236,0.7277566025649391,0.13801384573867145,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB11,0.89209444738229,0.1115255333736797,0.956449519457132,0.019337946702811932,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB16,0.0362780532341529,-0.6787897246200973,0.1645877994096833,0.7836023613803419,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB18,0.4609687993044742,-0.2813736297259304,0.7277566025649391,0.13801384573867145,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB20,0.9107739433328303,-0.0298869552435623,0.9692433816702466,0.013567155823878166,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB21,0.9670677813771822,-0.0791254320857302,0.9923957470799178,0.003315105568390935,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB24,0.8549246408393696,0.0861914327495312,0.939980918882062,0.026880962260234873,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB25,0.4467498904874314,-0.3649466145654223,0.721158062921659,0.1419695364855016,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB38,0.0537740048949707,2.3400343352326987,0.2106963282702946,0.6763430326208717,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB4,0.2221276048547054,-0.3359086721909978,0.5012408256145446,0.2999535633422185,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZBTB43,0.6927193857746967,0.2288239507571603,0.8653972616489689,0.06278448336034037,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB44,0.1730582286388988,0.987803174233111,0.4286672215135942,0.3678797240005035,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB49,0.8827764444909184,0.1400531739688695,0.9511916189389646,0.021731984992177773,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB7A,0.0905065315072169,1.510791811838946,0.2911068289523173,0.535947606510616,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZBTB7B,0.2857273160387301,0.3470014550100884,0.5625892344013314,0.24980858266642764,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZC3H8,0.5833377312946312,-0.1172664050966805,0.7931184927065805,0.1006619237993196,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZEB1,0.4975990459397676,-0.1569065529603435,0.7420940788928715,0.12954103359691957,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZEB2,0.0583227069970353,3.5310068302116067,0.2148468950061731,0.6678709184121447,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZFP14,0.7906929342904547,0.4257328989626145,0.901557287511074,0.045006671759701425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZFP62,0.9576664285118331,0.2826583486823608,0.9923957470799178,0.003315105568390935,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZFX,0.2910844530661181,-0.1600905594462265,0.5625892344013314,0.24980858266642764,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZFY,0.0818737775134041,0.3262974977690542,0.277855103214781,0.5561816223528995,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZGPAT,0.017458719783104,0.2533365610542943,0.0964706182886902,1.0156049380352254,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZHX2,0.3304671644860338,0.1699357613704861,0.6060908420999175,0.21746227803506335,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZIK1,0.2910844530661181,-0.4041150423130695,0.5625892344013314,0.24980858266642764,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZKSCAN1,0.7725790907235114,-0.0616065305963182,0.901557287511074,0.045006671759701425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZMAT1,0.4975990459397676,-0.3856632838518354,0.7420940788928715,0.12954103359691957,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF10,0.1806193212743988,-1.2182466707074493,0.4373422891531792,0.3591785261815854,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF101,0.5513756333544824,-0.4577165656265123,0.7740811008983124,0.11121353566406719,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF107,0.3924332823036552,-0.2454430212627165,0.6738595405293841,0.17143061849448274,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF131,0.5996361670522093,0.3716726170048989,0.8051189657305365,0.0941399428085535,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF134,0.2804372164193173,-0.248292378037541,0.5595761123922489,0.252140833275387,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF135,0.4681720337834584,-0.1034571880095391,0.7284554027461031,0.13759703131217146,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF138,0.719012236320945,-0.0358087078626407,0.8778874613437033,0.05656115385471454,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF14,0.2405128005897103,-0.5722841683856732,0.5157264530057969,0.2875805918823934,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF141,0.6667916237067574,-0.0449200349273475,0.8502579580402735,0.07044929457100792,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF142,0.104812866648565,-0.1855742521554226,0.3137107328161911,0.5034706227650839,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF148,3.744310661459965e-05,1.5044157097516582,0.0006455191580356,3.1900908640006933,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF154,0.5435217449492307,-0.0967440415269393,0.768058596961044,0.11460564537726814,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF207,0.0211035992399468,0.7824346903725274,0.1109225764928913,0.9549800512502364,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF217,2.474813415678414e-05,0.8035167107386911,0.0004637585139814,3.3337081042422354,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF22,0.9388826800284392,0.2707732191491061,0.9845704016843244,0.006753224198429631,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF223,0.0192057052480599,-0.5165791586930943,0.1047804931887828,0.9797195617130122,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF24,0.5833377312946312,0.6079298760562217,0.7931184927065805,0.1006619237993196,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF263,0.1693675900285384,0.2390872945481685,0.4244036703622096,0.3722208688537284,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF264,0.3606153752854527,-0.1581176493639269,0.6449179533113283,0.1904955329471155,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF267,0.0552561576804001,0.1752559117751122,0.2126375353593969,0.6723600701956296,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF274,0.7816212048768129,0.1046282334029609,0.901557287511074,0.045006671759701425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF276,0.2090150880199457,0.6900443630315642,0.4817406574149551,0.31718669903364105,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF277,0.745641949846481,0.5659396332767734,0.8877670728835174,0.051700966913922584,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF292,6.074444376442278e-06,1.362652624157879,0.0001721285843085,3.7641470031376603,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF296,0.8549246408393696,0.0612230607454131,0.939980918882062,0.026880962260234873,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF302,0.6753919559035624,-0.1981421297040793,0.8536478973443853,0.06872122506346456,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF318,0.2549877651815183,-0.1727946637609001,0.533493819384633,0.27287060758477294,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF32,0.0007577891800214,0.5606082493403353,0.0072579363686495,2.1391868436396697,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF326,0.1884230410485265,0.2305546266312554,0.451168503843972,0.3456612261439651,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF331,0.2311903868525415,-1.13939116655731,0.5109900345304893,0.2915875695142505,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF335,0.7816212048768129,0.085310362242307,0.901557287511074,0.045006671759701425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF33A,0.3075589473071087,0.3940182812834241,0.5865394083600172,0.23170280322734632,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF33B,0.9201328772826486,0.2033694583324692,0.9720031130118176,0.012332344166637416,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF365,0.2090150880199457,0.8173028891503504,0.4817406574149551,0.31718669903364105,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF37A,0.7816212048768129,0.0215039449234391,0.901557287511074,0.045006671759701425,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF394,0.2910844530661181,0.4223218403000928,0.5625892344013314,0.24980858266642764,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF397,0.9107739433328303,0.2571923519660073,0.9692433816702466,0.013567155823878166,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF407,2.909178474362642e-06,0.5149513724063639,0.0001139869020409,3.9431450495246443,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF410,0.9295028868926531,0.1474002024757901,0.9771115713432524,0.010055843597291883,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF414,0.7014444718448452,0.0262672741519836,0.8687430096699088,0.06110867693305188,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF428,0.0395508847392302,0.9473279103858728,0.1721861749758406,0.764001721481304,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF429,0.8549246408393696,0.1593242681193523,0.939980918882062,0.026880962260234873,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF43,0.1451685635821413,-0.4362372583311016,0.3935072383893265,0.405047274579047,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF430,0.9858829189330036,0.2215028229430888,0.995294088050626,0.0020485755896102083,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF431,0.8456789627731014,-0.0499833732442702,0.9394011158639348,0.027148928277464787,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF439,0.5672488391203303,-0.2005436728743888,0.7836033642976358,0.10590370808725254,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF44,0.3795070118793476,0.2095939675876943,0.6676225392653014,0.17546900974996682,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF451,1.4450932008010605e-06,0.8454752396498737,7.785439619315713e-05,4.108716859158494,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF487,0.9858829189330036,-0.0147839849139188,0.995294088050626,0.0020485755896102083,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF493,0.4327839211215991,-0.2274606822935911,0.7038863018996574,0.152497486376915,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF496,0.3668459684765824,-0.5680236571871102,0.6506609564337739,0.18664525276222355,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF506,0.6667916237067574,-0.0397813398761872,0.8502579580402735,0.07044929457100792,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF507,0.5357239360626169,-0.056446671125272,0.7670997224019531,0.1151481744164604,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF511,7.954211721042063e-05,0.4953663205755134,0.0010713328911778,2.9700755615323007,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF512,0.4975990459397676,-0.1979863139334652,0.7420940788928715,0.12954103359691957,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF512B,0.141939409037346,0.1532224296001736,0.3871891474373172,0.4120768240757837,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF516,0.3859370976395553,-0.3964589948138854,0.6680276669985876,0.17520555043464184,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF518B,0.6497226287855105,0.0366547878547347,0.8460134531920092,0.07262273081369654,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF529,0.9764737138854503,0.2392546288991566,0.9949413018549152,0.0022025403924376603,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF540,0.5357239360626169,-0.2421675606294828,0.7670997224019531,0.1151481744164604,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF550,0.5833377312946312,-0.1432537081029927,0.7931184927065805,0.1006619237993196,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF551,0.6497226287855105,0.0113405807082838,0.8460134531920092,0.07262273081369654,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF563,0.5051067205764008,-0.243011154831759,0.7481133902695146,0.12603257187325198,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF573,0.7278528078837869,0.1663102028193481,0.8811925848255959,0.054929166063797906,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF580,0.8827764444909184,0.0334229622891086,0.9511916189389646,0.021731984992177773,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF581,0.719012236320945,0.0853809214817928,0.8778874613437033,0.05656115385471454,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF584,0.9858829189330036,0.3834574771556625,0.995294088050626,0.0020485755896102083,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF586,0.754588324866786,-0.0465284359531374,0.8934823297186394,0.04891403205769116,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF600,0.1551938643232397,1.4520492257716384,0.405385184989796,0.3921321268683378,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF606,0.559284903973896,-0.115352095524015,0.7775864310088682,0.10925132651463877,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF609,0.4056229928836077,-0.7188758449265364,0.6829043356751364,0.16564012999090857,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF639,0.2752140421532504,-0.2335946014573167,0.5542862250843501,0.25626591419879013,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF644,2.474813415678414e-05,1.4641823596605956,0.0004637585139814,3.3337081042422354,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF652,0.5202992432869193,-0.0678940025476588,0.7601660130734313,0.11909155155036708,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF655,0.0882825215028759,0.6177535730439025,0.2904562348682407,0.5369192966199785,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF658,0.0599082252795157,-0.4800363569501371,0.2169785302140442,0.6635832369849413,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF677,0.4538279365807975,-0.2262337421299332,0.7244438543197177,0.13999526747920707,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF680,0.2311903868525415,-0.2580775622459026,0.5109900345304893,0.2915875695142505,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF681,0.5279828834705547,-0.1644293225584014,0.7661973830835321,0.11565933566581298,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF683,0.0974500134240765,1.8259480623504116,0.3021651495379638,0.5197556268141517,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF69,0.7014444718448452,-0.0424701319423039,0.8687430096699088,0.06110867693305188,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF706,0.7278528078837869,-0.24320706481409,0.8811925848255959,0.054929166063797906,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF708,0.2910844530661181,0.3137842258249934,0.5625892344013314,0.24980858266642764,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF717,0.4754371738249709,-0.0777988995834011,0.7344567093855286,0.13403379746263722,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF721,0.6497226287855105,-0.1843941837323051,0.8460134531920092,0.07262273081369654,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
