gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
THAP11,3.583414998086471e-06,0.14778670980663283,975,6.174022377655478e-06,healthy,aging,onek1k,CD16_NK,0.0001715320451134,0.000200120719299,3.698707944790102,Inconsistent
THAP7,0.00015716171886704373,0.12075170368548024,975,0.00024150719733236834,healthy,aging,onek1k,CD16_NK,0.000262754684869,0.0003030032348634,3.518552734943817,Inconsistent
THYN1,0.06369821069836293,0.05940844202308875,975,0.07729234103033063,healthy,aging,onek1k,CD16_NK,0.0042970917834481,0.0045966209694257,2.3375613060546696,Inconsistent
TMF1,0.6607305186632564,0.014073560627318613,975,0.695689805365016,healthy,aging,onek1k,CD16_NK,7.47077735881757e-05,8.97843423544641e-05,4.046799394089441,Inconsistent
TOPORS,7.291427160721012e-09,0.18389251648072175,975,1.56020860750912e-08,healthy,aging,onek1k,CD16_NK,2.0761034200523802e-10,3.60158810696043e-10,9.443505956453391,Inconsistent
TP53,0.04541133000408074,-0.0640939868107778,975,0.05595575647561652,healthy,aging,onek1k,CD16_NK,0.0217858090944793,0.0227553346300974,1.6429167735640393,Inconsistent
TRAFD1,3.2313904718141107e-20,-0.28903957727614704,975,2.426591335437766e-19,healthy,aging,onek1k,CD16_NK,1.39965286754854e-26,7.446153255358209e-26,25.128068029456408,Inconsistent
TRERF1,0.6412069871841946,0.014942660191806161,975,0.6787244172853975,healthy,aging,onek1k,CD16_NK,0.0004931244073181,0.0005542440521688,3.2562989587892606,Inconsistent
TSC22D1,0.035885986486213946,-0.0672069495547099,975,0.044633195692228594,healthy,aging,onek1k,CD16_NK,0.0143203137071165,0.0151158866908452,1.8205663722277088,Inconsistent
TSHZ3,6.691903525120414e-14,0.2368732776442753,975,2.1137917484110517e-13,healthy,aging,onek1k,CD16_NK,3.59263227400594e-25,1.6668142759632202e-24,23.778112788545034,Increase in aging
TTF1,0.044115455488910556,0.06448296065157776,975,0.05452779902045467,healthy,aging,onek1k,CD16_NK,0.0200575799473488,0.0210051821495858,1.6776735480599574,Inconsistent
UBP1,1.044882379395143e-19,-0.28522785897448477,975,6.601002968242332e-19,healthy,aging,onek1k,CD16_NK,2.1788785791101697e-30,2.55697809724988e-29,28.59227299206919,Inconsistent
USF2,3.9361180850087534e-20,0.28840288684575066,975,2.848318177879062e-19,healthy,aging,onek1k,CD16_NK,2.98380797301173e-25,1.43438479666468e-24,23.843334326596757,Inconsistent
USF3,2.006444289846985e-08,-0.17849397709356998,975,4.116313543088144e-08,healthy,aging,onek1k,CD16_NK,1.43971171592837e-10,2.53059460200625e-10,9.596777422685827,Inconsistent
VEZF1,3.338718700251573e-22,-0.3033625251036883,975,4.921518676667133e-21,healthy,aging,onek1k,CD16_NK,1.14705507253677e-27,6.83096976033092e-27,26.16551763721687,Decrease in aging
XBP1,0.3576027544731263,0.029493167202434584,975,0.3964509645690927,healthy,aging,onek1k,CD16_NK,0.0036066928928942,0.0038893796331481,2.4101196643262623,Increase in aging
XPA,0.00013282584719146148,0.12207368766007233,975,0.00020731249875373202,healthy,aging,onek1k,CD16_NK,6.526570615000341e-17,1.6174544567609499e-16,15.791167939070927,Inconsistent
YBX1,2.99523266133614e-10,0.19994632699599973,975,7.181340959107132e-10,healthy,aging,onek1k,CD16_NK,8.636617739912449e-11,1.53156021254448e-10,9.814865924445547,Inconsistent
YBX3,0.8249182404763284,-0.0070938400843494785,975,0.8440037524667834,healthy,aging,onek1k,CD16_NK,3.82621525325405e-12,7.1339247011605896e-12,11.146671478967813,Decrease in aging
YY1,1.6649697841364936e-12,0.22352120064948516,975,4.699701943874642e-12,healthy,aging,onek1k,CD16_NK,3.1587802747769098e-12,6.0016825220761296e-12,11.22172698167977,Inconsistent
ZBED4,2.385894974737024e-08,-0.17755357224142468,975,4.86967282023249e-08,healthy,aging,onek1k,CD16_NK,8.052975290854121e-19,2.1420914273672e-18,17.669161996831104,Decrease in aging
ZBED6,3.9693971871585865e-19,-0.2808201341438386,975,2.194194556234885e-18,healthy,aging,onek1k,CD16_NK,5.105761822638599e-35,1.8519990611207298e-33,32.732359237821576,Inconsistent
ZBTB1,4.270226874448787e-05,0.13066545032879862,975,6.965370065699251e-05,healthy,aging,onek1k,CD16_NK,1.30392527167174e-07,1.87821726858131e-07,6.72625417080892,Inconsistent
ZBTB10,0.009712654946020452,0.08277893783473417,975,0.012800121418927616,healthy,aging,onek1k,CD16_NK,0.0003402935551798,0.000389046213515,3.409998807202658,Inconsistent
ZBTB11,4.3038248894572805e-11,-0.20908232021476772,975,1.1122872116909075e-10,healthy,aging,onek1k,CD16_NK,1.79648280409467e-17,4.50815496121869e-17,16.346001164133135,Inconsistent
ZBTB16,1.4513345111791798e-05,-0.13837048136817245,975,2.427021577518124e-05,healthy,aging,onek1k,CD16_NK,1.26205955724975e-08,1.97475201310844e-08,7.704487434772043,Decrease in aging
ZBTB20,0.0014738104723117965,-0.10170114794378572,975,0.002043820794355732,healthy,aging,onek1k,CD16_NK,1.81025400167118e-06,2.38379982398284e-06,5.6227302166288196,Inconsistent
ZBTB21,0.001250149497603647,0.10320889345963516,975,0.0017458228071798297,healthy,aging,onek1k,CD16_NK,3.13358457660949e-06,4.08594851655943e-06,5.388707109831572,Inconsistent
ZBTB37,3.805470456304826e-19,-0.28096062731731397,975,2.1332073825483392e-18,healthy,aging,onek1k,CD16_NK,5.1307109059614594e-30,5.38724645125954e-29,28.26863315625768,Inconsistent
ZBTB38,1.556521124658138e-29,0.3503422651161208,975,1.2389908152278777e-27,healthy,aging,onek1k,CD16_NK,5.47646705475849e-25,2.45518017398723e-24,23.609916631566584,Inconsistent
ZBTB4,9.248325475466619e-19,-0.2779853021682287,975,4.6010419240446425e-18,healthy,aging,onek1k,CD16_NK,1.12625184728088e-30,1.44959511956474e-29,28.83875328182901,Inconsistent
ZBTB40,4.617250875933744e-16,-0.25606562808167727,975,1.6706053169287549e-15,healthy,aging,onek1k,CD16_NK,9.98099480697498e-26,5.10566272818335e-25,24.29194787737484,Inconsistent
ZBTB43,6.6956786686005875e-12,-0.2174670372448401,975,1.8005946689885365e-11,healthy,aging,onek1k,CD16_NK,4.7623858002178804e-20,1.38700141188827e-19,18.857923096839496,Decrease in aging
ZBTB44,1.5414861309121436e-06,-0.15319533760989168,975,2.726717689346814e-06,healthy,aging,onek1k,CD16_NK,1.4602722143914602e-09,2.4176291018348303e-09,8.61661032522121,Inconsistent
ZBTB46,7.334300374173937e-19,-0.278765742815298,975,3.840857301212141e-18,healthy,aging,onek1k,CD16_NK,4.58205787693417e-38,4.6049155999830794e-36,35.33677832524944,Decrease in aging
ZBTB7A,3.1486566645484693e-21,0.29643467766818604,975,3.297803559184976e-20,healthy,aging,onek1k,CD16_NK,2.80967755921785e-23,1.07794360204608e-22,21.967403960819883,Inconsistent
ZC3H8,3.662443930060209e-26,-0.32975353672938107,975,9.110329276024769e-25,healthy,aging,onek1k,CD16_NK,4.74850808081017e-33,8.61206692837844e-32,31.064892603730982,Decrease in aging
ZEB1,1.1741113861622296e-13,-0.23459684403285486,975,3.622452183663313e-13,healthy,aging,onek1k,CD16_NK,9.73618952330584e-27,5.39547169416532e-26,25.267970581524484,Decrease in aging
ZEB2,0.00031685489508637035,0.11509219937795222,975,0.0004670675860902792,healthy,aging,onek1k,CD16_NK,1.65165125585445e-13,3.3969528406490997e-13,12.468910482328686,Inconsistent
ZFHX3,1.2191018603660304e-29,-0.350965856146142,975,1.2130063510642003e-27,healthy,aging,onek1k,CD16_NK,9.10095960220569e-38,6.05213813546679e-36,35.218091168093274,Decrease in aging
ZFP91,4.887353477169491e-18,-0.27230708443159324,975,2.0693262594824016e-17,healthy,aging,onek1k,CD16_NK,1.91000750770122e-29,1.71549866439409e-28,27.765609615728767,Inconsistent
ZFX,6.314302360129302e-12,-0.2177257746843814,975,1.721296122829769e-11,healthy,aging,onek1k,CD16_NK,1.7799305498979202e-15,4.08156488166248e-15,14.389173295446803,Inconsistent
ZFY,0.5490984201885553,-0.01920980119568719,975,0.5874762667608736,healthy,aging,onek1k,CD16_NK,0.0004277172982231,0.0004834538300029,3.315644994864115,Inconsistent
ZGPAT,0.8735521502785173,-0.005103333424173452,975,0.8869228464562496,healthy,aging,onek1k,CD16_NK,0.0001394841195757,0.0001632086912337,3.787256717798253,Inconsistent
ZHX1,8.64471448947384e-18,-0.270330732635095,975,3.547006563722256e-17,healthy,aging,onek1k,CD16_NK,9.8986197887896e-27,5.41034150099596e-26,25.266775321341253,Inconsistent
ZHX2,0.024615280570538904,-0.07197296856279585,975,0.03129994142835298,healthy,aging,onek1k,CD16_NK,4.31656994786754e-05,5.36545610342414e-05,4.270393353888007,Inconsistent
ZKSCAN1,3.0906611080791073e-16,-0.25754525165198566,975,1.1389658527921154e-15,healthy,aging,onek1k,CD16_NK,2.05615095041438e-29,1.7455409132241199e-28,27.75806996742887,Decrease in aging
ZMAT1,2.7184396969715336e-19,-0.28207831762812086,975,1.5910867638156918e-18,healthy,aging,onek1k,CD16_NK,8.576832614911639e-34,2.01303306667632e-32,31.696149091203193,Decrease in aging
ZMAT4,1.1475457270341767e-31,-0.3626133210558256,975,2.2836159967980114e-29,healthy,aging,onek1k,CD16_NK,1.30156861620702e-38,4.6049155999830794e-36,35.33677832524944,Decrease in aging
ZNF10,1.6954528450902922e-18,-0.2759334620822722,975,8.13000279934863e-18,healthy,aging,onek1k,CD16_NK,4.58155415538994e-22,1.54918653220389e-21,20.80989628719264,Decrease in aging
ZNF107,7.381607160644576e-11,-0.2065841939831567,975,1.8712609235264594e-10,healthy,aging,onek1k,CD16_NK,7.594455963905461e-15,1.65584039868758e-14,13.780981525829919,Inconsistent
ZNF121,2.4451826431929677e-27,-0.3371091835146549,975,9.731826919908011e-26,healthy,aging,onek1k,CD16_NK,1.47699353862865e-24,6.13875439492531e-24,23.211919741935294,Decrease in aging
ZNF131,0.09412191879695395,-0.05364253017904786,975,0.11115882397978538,healthy,aging,onek1k,CD16_NK,7.21811059238823e-05,8.70098527602086e-05,4.060431566265176,Inconsistent
ZNF143,3.052932345685582e-18,-0.2739255953171007,975,1.3352385423987491e-17,healthy,aging,onek1k,CD16_NK,3.3484719945256204e-23,1.2724193579197398e-22,21.895369732386293,Inconsistent
ZNF148,5.330366043497594e-07,-0.15974986832278823,975,9.73158571244056e-07,healthy,aging,onek1k,CD16_NK,3.277518169522e-09,5.315974592029591e-09,8.274417103456868,Inconsistent
ZNF207,0.9052090647617018,0.0038186144269215564,975,0.9167257195296624,healthy,aging,onek1k,CD16_NK,0.0007217461263608,0.0008066574353444,3.0933108587416207,Inconsistent
ZNF217,1.689324675052772e-23,-0.31229458727183024,975,3.20167247938573e-22,healthy,aging,onek1k,CD16_NK,4.88023930242676e-28,3.14067013172303e-27,26.502977675666305,Decrease in aging
ZNF22,0.007068783323836491,-0.08621373918313902,975,0.009504647847590957,healthy,aging,onek1k,CD16_NK,0.0006372269682914,0.0007141953942367,3.146182954848972,Decrease in aging
ZNF236,4.3591212093645564e-20,-0.28807281821761166,975,3.0437372654861287e-19,healthy,aging,onek1k,CD16_NK,2.55473494710671e-27,1.45619891985083e-26,25.836779295426297,Inconsistent
ZNF24,1.7749354634922857e-08,0.17915659436484735,975,3.660229608652485e-08,healthy,aging,onek1k,CD16_NK,2.7089536913380298e-12,5.19650251367248e-12,11.284288858299048,Inconsistent
ZNF250,1.0929885977611554e-08,-0.18175312474252947,975,2.3016373645975654e-08,healthy,aging,onek1k,CD16_NK,8.31799206520113e-13,1.64300932376993e-12,11.78435997201817,Inconsistent
ZNF266,7.51037893174519e-21,-0.29369922759913,975,6.951467011243222e-20,healthy,aging,onek1k,CD16_NK,1.45990006838659e-28,1.04017879872545e-27,26.982892002407354,Inconsistent
ZNF267,4.9351674523292e-05,-0.1295993805912942,975,8.017129167457231e-05,healthy,aging,onek1k,CD16_NK,3.45431995944333e-12,6.5321026721226994e-12,11.184946997605625,Inconsistent
ZNF276,2.3898217166709886e-12,-0.22196582978031906,975,6.698232698838404e-12,healthy,aging,onek1k,CD16_NK,1.5079818921052401e-19,4.14955017206891e-19,18.38199898000518,Inconsistent
ZNF277,0.027718660950352313,0.0704989784469246,975,0.03480134718687767,healthy,aging,onek1k,CD16_NK,5.5335580998595404e-15,1.2266053788022e-14,13.911295135214324,Inconsistent
ZNF280D,0.004334900162019813,-0.09128593320226831,975,0.005868334232938387,healthy,aging,onek1k,CD16_NK,1.61614677793401e-09,2.6646386958498703e-09,8.574361669577844,Decrease in aging
ZNF292,0.7329423420026389,-0.010941308158365385,975,0.7576910444598708,healthy,aging,onek1k,CD16_NK,0.0019085556380315,0.0020920706032268,2.6794236629814376,Inconsistent
ZNF296,1.1026835602805749e-20,-0.2924812358984013,975,9.52088451555194e-20,healthy,aging,onek1k,CD16_NK,4.92567008992744e-37,2.4566779573513103e-35,34.609651770875224,Decrease in aging
ZNF318,9.800762415582116e-19,-0.27778963999267886,975,4.815683260989731e-18,healthy,aging,onek1k,CD16_NK,9.60334397346481e-28,5.80565794759464e-27,26.236148555112713,Inconsistent
ZNF32,0.0013511646985407346,0.1024995120412942,975,0.001880292132934309,healthy,aging,onek1k,CD16_NK,0.0155777678695428,0.0163566562630199,1.7863054729715462,Inconsistent
ZNF326,0.3904059759009876,0.027536325288946964,975,0.42687246815547547,healthy,aging,onek1k,CD16_NK,3.57123564940322e-07,4.91352766935132e-07,6.308606593979971,Inconsistent
ZNF331,0.0005042935158576354,0.11119705414873979,975,0.0007282141352102105,healthy,aging,onek1k,CD16_NK,2.00679890216645e-07,2.82937371718873e-07,6.548309685065637,Inconsistent
ZNF335,2.713314431910341e-07,-0.16378362243209527,975,5.093863886322244e-07,healthy,aging,onek1k,CD16_NK,1.81239663960898e-10,3.17169411931571e-10,9.49870870303754,Inconsistent
ZNF33A,0.07487972459478302,-0.05707077858964761,975,0.08949588705322416,healthy,aging,onek1k,CD16_NK,0.0009645711448804,0.0010690663522425,2.9709953392079598,Inconsistent
ZNF33B,1.3753868553141516e-12,-0.22433884799677975,975,3.910028345821659e-12,healthy,aging,onek1k,CD16_NK,6.283349081207449e-30,6.32715153405458e-29,28.198791764147515,Decrease in aging
ZNF350,9.729586902122986e-11,0.2052930127013895,975,2.4283904617488593e-10,healthy,aging,onek1k,CD16_NK,1.8630981974831898e-11,3.40998248071465e-11,10.467247852253397,Inconsistent
ZNF365,0.728876105846817,-0.011114669624625938,975,0.7554497138724822,healthy,aging,onek1k,CD16_NK,0.625222959233771,0.628372697063664,0.20178269341594807,Inconsistent
ZNF37A,4.74988847509456e-19,-0.2802212526105213,975,2.589665223407719e-18,healthy,aging,onek1k,CD16_NK,1.42260609508383e-19,3.96936945411503e-19,18.401278476699762,Inconsistent
ZNF394,4.655570787854075e-11,0.208720490559026,975,1.1954304345586592e-10,healthy,aging,onek1k,CD16_NK,3.0138203002457997e-13,6.07330454443472e-13,12.216574940736269,Inconsistent
ZNF407,3.0789628152877355e-17,-0.2658690108199067,975,1.2378052530146654e-16,healthy,aging,onek1k,CD16_NK,1.84584064753728e-18,4.87741998918792e-18,17.311809846185458,Inconsistent
ZNF410,1.9518810756170906e-19,-0.2831740568923278,975,1.177043436508488e-18,healthy,aging,onek1k,CD16_NK,6.81562683339557e-30,6.63276855249959e-29,28.178305156949474,Inconsistent
ZNF428,5.506718215753209e-11,0.2079449516648406,975,1.4049191345319084e-10,healthy,aging,onek1k,CD16_NK,1.7843226568111497e-11,3.28085133671727e-11,10.484013448097981,Increase in aging
ZNF430,2.088528043792032e-09,-0.19034558673663418,975,4.592453930548225e-09,healthy,aging,onek1k,CD16_NK,3.9649420591096094e-11,7.158424803550829e-11,10.145182532774205,Inconsistent
ZNF431,0.7261327739195254,0.011231813100744403,975,0.7545713943080186,healthy,aging,onek1k,CD16_NK,0.0004446584342949,0.0005011828115357,3.300003831898165,Inconsistent
ZNF451,0.0008929048725523168,-0.10623264041594026,975,0.0012646837696648472,healthy,aging,onek1k,CD16_NK,5.81378768272499e-07,7.94418248427147e-07,6.099950788303978,Inconsistent
ZNF460,7.291487111323783e-16,-0.2543698093656807,975,2.568152097616695e-15,healthy,aging,onek1k,CD16_NK,1.15030446945169e-23,4.54427211199233e-23,22.342535670871325,Inconsistent
ZNF480,2.6818667816154892e-09,0.1890729440526298,975,5.864741643312993e-09,healthy,aging,onek1k,CD16_NK,1.84102676895482e-07,2.60485702415947e-07,6.584216109340526,Inconsistent
ZNF496,1.5456540500345147e-27,-0.33833617579201314,975,7.689628898921711e-26,healthy,aging,onek1k,CD16_NK,3.62384340815963e-33,7.22956759927845e-32,31.140887677098704,Decrease in aging
ZNF506,1.6907217939030562e-21,-0.2983733759732449,975,1.9791390410982835e-20,healthy,aging,onek1k,CD16_NK,2.36106038680855e-22,8.19185299423139e-22,21.08661784987007,Inconsistent
ZNF507,1.8839259692858684e-16,-0.25935700297515846,975,7.007500334353043e-16,healthy,aging,onek1k,CD16_NK,5.30247234347868e-29,3.99186125480753e-28,27.39882456190336,Inconsistent
ZNF511,5.000994780722642e-07,0.1601351771805865,975,9.214795938553757e-07,healthy,aging,onek1k,CD16_NK,7.83268473308238e-10,1.32425474936435e-09,8.87802846081711,Inconsistent
ZNF516,2.6395065891530687e-23,-0.31097810724697555,975,4.202094489931686e-22,healthy,aging,onek1k,CD16_NK,2.54827934370477e-25,1.23995543675391e-24,23.90659392283748,Inconsistent
ZNF524,0.00016853011312039688,0.12019897762713784,975,0.0002560113932134273,healthy,aging,onek1k,CD16_NK,0.0084240294455461,0.008963167330061,2.047538495817978,Inconsistent
ZNF580,1.5701169597292168e-06,0.1530793272998956,975,2.765073229965612e-06,healthy,aging,onek1k,CD16_NK,1.45301052389696e-15,3.3511630002016503e-15,14.474804447614897,Inconsistent
ZNF581,8.426398310569842e-19,0.2782988589471553,975,4.2451981362111355e-18,healthy,aging,onek1k,CD16_NK,2.55833721792302e-23,9.910451941274611e-23,22.003906540153846,Inconsistent
ZNF585A,0.7091270596857298,0.01196139725223939,975,0.7407678996192137,healthy,aging,onek1k,CD16_NK,0.120084718064645,0.123808275213936,0.9072503265627446,Increase in aging
ZNF592,1.124325558369199e-20,-0.2924194362557019,975,9.52088451555194e-20,healthy,aging,onek1k,CD16_NK,3.27779726501359e-30,3.63289196872339e-29,28.43974751655647,Inconsistent
ZNF600,6.762672560652129e-19,-0.2790382595548879,975,3.588724905519397e-18,healthy,aging,onek1k,CD16_NK,8.87350619555909e-24,3.57629189093745e-23,22.446567042043327,Inconsistent
ZNF609,3.0700504495187518e-30,-0.35445929074733845,975,4.072933596361545e-28,healthy,aging,onek1k,CD16_NK,1.32764254175038e-26,7.15850505619462e-26,25.145177663953767,Decrease in aging
ZNF611,1.846170148143255e-20,-0.29083742626980646,975,1.499542283593909e-19,healthy,aging,onek1k,CD16_NK,5.1337273519506504e-23,1.89662704947066e-22,21.722018059876074,Inconsistent
ZNF639,0.0005337351738638035,0.11071297205647623,975,0.0007668830295949234,healthy,aging,onek1k,CD16_NK,4.48292646710682e-13,8.98838020289257e-13,12.046318565477879,Inconsistent
ZNF641,2.5490486728824862e-20,-0.28980292330285523,975,1.9892575917788814e-19,healthy,aging,onek1k,CD16_NK,6.343009056696319e-30,6.32715153405458e-29,28.198791764147515,Inconsistent
ZNF644,0.268852914743143,-0.03544533918082668,975,0.30226966120839244,healthy,aging,onek1k,CD16_NK,6.90989579240102e-05,8.3800863865289e-05,4.076751504400817,Inconsistent
ZNF652,3.15294240705543e-12,-0.22076531473881555,975,8.775322223832596e-12,healthy,aging,onek1k,CD16_NK,3.29425150854294e-14,7.06670081671309e-14,13.15078329504456,Inconsistent
ZNF655,3.046109514986719e-09,0.18842140590841222,975,6.6248720599164715e-09,healthy,aging,onek1k,CD16_NK,7.65553920114617e-23,2.77687285568847e-22,21.556444004778736,Inconsistent
ZNF664,1.33800841402773e-18,-0.27673707112011875,975,6.4942359607687375e-18,healthy,aging,onek1k,CD16_NK,5.31910929835493e-34,1.32645288127726e-32,31.877308172567993,Inconsistent
ZNF683,1.588329380805775e-28,0.34434278507092636,975,1.0535918226011641e-26,healthy,aging,onek1k,CD16_NK,3.7702562367935204e-25,1.72911751549496e-24,23.762175489897462,Increase in aging
ZNF692,1.2006190707484642e-09,-0.19313264442852282,975,2.7150363077152768e-09,healthy,aging,onek1k,CD16_NK,2.20966552576961e-25,1.08846487010133e-24,23.963185583129402,Decrease in aging
ZNF706,0.6050562091612566,-0.016581969532086262,975,0.6421663233231469,healthy,aging,onek1k,CD16_NK,0.125119437750814,0.128666638305605,0.8905340457763059,Inconsistent
ZNF708,3.693049841340557e-18,-0.2732721728795024,975,1.5976454748408062e-17,healthy,aging,onek1k,CD16_NK,8.7441519243529e-23,3.11510412305072e-22,21.50652743237219,Inconsistent
ZNF718,6.764500026629599e-21,-0.29402993727553256,975,6.566514659996537e-20,healthy,aging,onek1k,CD16_NK,8.43215002712655e-28,5.20665028546354e-27,26.283441591556866,Inconsistent
ZNF721,2.9287490414583417e-06,-0.1490975110504054,975,5.068009210871392e-06,healthy,aging,onek1k,CD16_NK,4.94891098442377e-07,6.7856202157563e-07,6.168410451029978,Decrease in aging
ZNF740,7.00559793074887e-14,-0.23668866869484537,975,2.1954550995575197e-13,healthy,aging,onek1k,CD16_NK,2.8735581985522003e-24,1.18201002187869e-23,22.927378841197434,Inconsistent
ZNF770,1.2918870799255523e-15,-0.2522290643033765,975,4.471052676611912e-15,healthy,aging,onek1k,CD16_NK,9.07275243792043e-22,2.96723624813955e-21,20.527647874249805,Inconsistent
ZNF791,0.03314774617487676,-0.06823186269864794,975,0.04135674914608448,healthy,aging,onek1k,CD16_NK,3.9108566544873e-09,6.2667943981543506e-09,8.20295455345892,Inconsistent
ZNF800,0.07433050998688594,-0.0571786819054421,975,0.08937626276368763,healthy,aging,onek1k,CD16_NK,8.57773705170037e-05,0.0001021646890635,3.9906991824275955,Inconsistent
ZNF808,5.816133879935951e-10,-0.19672000878841556,975,1.3616595789497108e-09,healthy,aging,onek1k,CD16_NK,1.09175829423193e-25,5.44514449248176e-25,24.263990591306754,Inconsistent
ZNF814,4.525489468614753e-23,-0.30937873068084965,975,6.92748003272566e-22,healthy,aging,onek1k,CD16_NK,4.51654726569022e-23,1.68420781215925e-22,21.773604322512266,Decrease in aging
ZNF827,3.633532167935513e-14,-0.23931947249130453,975,1.1569166422706672e-13,healthy,aging,onek1k,CD16_NK,3.76754919017462e-30,4.06284358616128e-29,28.391169897086492,Decrease in aging
ZNF83,0.001017347837006327,-0.10506953280694667,975,0.0014307577354364597,healthy,aging,onek1k,CD16_NK,7.17184265604205e-11,1.28899334223459e-10,9.889749325810481,Decrease in aging
ZNF830,0.15710217769198273,0.04534744982687654,975,0.18176356605060792,healthy,aging,onek1k,CD16_NK,5.62843804183519e-18,1.4582771290209302e-17,16.83615993543661,Inconsistent
ZNF831,1.5168247621017015e-21,-0.2987102565485885,975,1.829382591868113e-20,healthy,aging,onek1k,CD16_NK,2.38611895678601e-28,1.6702832697502e-27,26.777209868938115,Decrease in aging
ZNF836,3.411150124447552e-26,-0.3299492960334557,975,9.110329276024769e-25,healthy,aging,onek1k,CD16_NK,3.5006844391688998e-34,9.311820608189289e-33,32.03096539927751,Decrease in aging
ZNF841,6.134445222941243e-20,-0.2869648731354576,975,4.0024740962796958e-19,healthy,aging,onek1k,CD16_NK,2.66408013672906e-28,1.8016406348388e-27,26.744331831487248,Inconsistent
ZNF853,5.3902710492109695e-25,-0.3222407683671898,975,1.1425147184953633e-23,healthy,aging,onek1k,CD16_NK,1.66330234576799e-33,3.49293492611277e-32,31.45680950525654,Decrease in aging
ZNF91,2.958744042564364e-05,-0.13333224995654086,975,4.8660335906637065e-05,healthy,aging,onek1k,CD16_NK,3.44681283551013e-08,5.24915389835321e-08,7.279910694096829,Inconsistent
ZNF92,1.7065112100971001e-06,-0.15255313675452287,975,2.992032870566722e-06,healthy,aging,onek1k,CD16_NK,6.42900300052572e-15,1.41722220840318e-14,13.848562050728232,Decrease in aging
ZSCAN18,5.454215992817061e-25,-0.3222073496794308,975,1.1425147184953633e-23,healthy,aging,onek1k,CD16_NK,1.20944016447899e-32,2.09811576359617e-31,30.678170553271144,Decrease in aging
ZXDC,3.3819360152131394e-13,-0.23024702722868193,975,1.004485473175246e-12,healthy,aging,onek1k,CD16_NK,4.19602885585812e-14,8.9530241362962e-14,13.048030244698856,Inconsistent
ADNP,0.007313748035824692,-0.15158026397259095,312,0.017704621769648796,healthy,aging,abf300,CD16_NK,7.0820922078045404e-15,1.55261252248023e-14,13.808936915388799,Decrease in aging
AEBP2,0.19980999954274004,-0.0727800595494865,312,0.31985713636478946,healthy,aging,abf300,CD16_NK,3.69132005990484e-23,1.3894685885868198e-22,21.857151266776217,Inconsistent
AHCTF1,0.5025020649704799,-0.038102025147495514,312,0.631461235252376,healthy,aging,abf300,CD16_NK,1.11870990381701e-21,3.5709220129838904e-21,20.447219634461543,Inconsistent
AHR,1.4528063202179729e-07,-0.2923452941041784,312,1.947773475229124e-06,healthy,aging,abf300,CD16_NK,2.6037758967243698e-30,2.96830452226578e-29,28.527491546265168,Decrease in aging
AKAP8,0.0002321678842887529,-0.2069747664491804,312,0.0008014839135881295,healthy,aging,abf300,CD16_NK,0.0001267980612294,0.0001496817350016,3.8248311914537045,Inconsistent
AKAP8L,0.10594164341732167,-0.09170311217819707,312,0.19044044083146902,healthy,aging,abf300,CD16_NK,7.14022589333898e-13,1.42447506572113e-12,11.846345148330084,Inconsistent
AKNA,0.24272741703968967,-0.0663294949688555,312,0.36920607112933634,healthy,aging,abf300,CD16_NK,0.0003863304739111,0.0004379143724163,3.3586108009630236,Inconsistent
ARHGAP35,0.7388335101129706,-0.018949336293096593,312,0.8058156689968389,healthy,aging,abf300,CD16_NK,8.34724272553667e-25,3.70061094165459e-24,23.431726571423187,Inconsistent
ARID2,0.5781007088382353,-0.03160541474880479,312,0.6933715450416296,healthy,aging,abf300,CD16_NK,2.27793732927927e-12,4.4121213319535395e-12,11.355352553105519,Inconsistent
ARID3B,0.6366592005187703,-0.026845897658031918,312,0.7447300294909788,healthy,aging,abf300,CD16_NK,5.01029959663041e-29,3.84444142126064e-28,27.415166752166,Inconsistent
ARID5A,0.00801643753247561,-0.1498575970368549,312,0.01905704012211268,healthy,aging,abf300,CD16_NK,0.0305664067164611,0.0317604069788229,1.4981139411465596,Inconsistent
ARID5B,0.05580754370830545,-0.10839185571255962,312,0.10755143132134594,healthy,aging,abf300,CD16_NK,6.579097661991289e-22,2.2059327454912002e-21,20.656407732470306,Inconsistent
ASCL2,2.7946524710586457e-08,0.30798466727846774,312,9.647398501625274e-07,healthy,aging,abf300,CD16_NK,1.75400922105426e-30,2.12075660363834e-29,28.673509172012622,Increase in aging
ASH1L,0.1879782503528073,-0.07473256033244764,312,0.3033632739433516,healthy,aging,abf300,CD16_NK,0.0009073398057227,0.0010084361629063,2.996351588750201,Inconsistent
ATF1,0.1006890365511416,0.09310464411673558,312,0.18349670433559567,healthy,aging,abf300,CD16_NK,0.0146176538324629,0.0153890339819332,1.8127886413435286,Increase in aging
ATF2,0.5236435994647126,-0.03623845405606601,312,0.6516818463557709,healthy,aging,abf300,CD16_NK,1.18234909901558e-28,8.73624612050398e-28,27.058675139374788,Inconsistent
ATF3,0.000631985136000203,-0.19243891193603027,312,0.001900743174182429,healthy,aging,abf300,CD16_NK,2.52999671541469e-08,3.91266933895527e-08,7.407526852926041,Inconsistent
ATF4,8.974498442989018e-07,-0.27389989272976106,312,6.72240732427668e-06,healthy,aging,abf300,CD16_NK,2.53792256373279e-13,5.16648521902746e-13,12.286804808760767,Inconsistent
