gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
MONO__HLA-C__NK__CD8A,0.40354062699832804,-0.038659986146103796,469,0.7998402243172487,healthy,aging,onek1k,all,0.149480121670036,0.257766961446848,0.5887727478857246,Inconsistent
B__HLA-DRB1__CD4T__CD4,0.04225271376206631,-0.07717638967822882,693,0.15404713750719448,healthy,aging,onek1k,all,0.0539306637283516,0.108120505656439,0.9660919318663229,Inconsistent
NK__ANXA1__MONO__FPR1,0.026843895109167997,0.08132779991756582,741,0.10693079854889824,healthy,aging,onek1k,all,6.75477110628371e-09,4.70952425599669e-08,7.3270229619647,Inconsistent
MONO__HLA-DRB1__CD8T__LAG3,0.23613060553382922,0.05209345707453301,519,0.5514661627524343,healthy,aging,onek1k,all,2.19623001672006e-20,5.41592485896583e-19,18.266327369722262,Inconsistent
B__CD99__MONO__PILRA,0.06118588489963495,0.06789865675176167,761,0.20446991952968768,healthy,aging,onek1k,all,0.0032428074574568,0.0088530148264741,2.0529088084506033,Increase in aging
B__HLA-B__MONO__LILRA1,0.38904827787609053,-0.03232861838563653,712,0.7794315253331284,healthy,aging,onek1k,all,0.0482493748533405,0.0981855164698467,1.0079525710840764,Inconsistent
NK__SELPLG__CD4T__ITGB2,0.016469941689403265,-0.07747124751077816,958,0.07235721320424957,healthy,aging,onek1k,all,0.0104224812838919,0.0251203376539061,1.5999745273455632,Inconsistent
CD4T__CD99__MONO__PILRA,5.9987364660869074e-05,0.14409222984171077,770,0.0005376499108968682,healthy,aging,onek1k,all,1.6977694794468998e-12,1.8597448608558398e-11,10.730546632729828,Increase in aging
MONO__TNFSF13__B__TNFRSF13B,0.06256082081503772,-0.07751269213554864,578,0.20809995410187587,healthy,aging,onek1k,all,0.0099542129361298,0.0240778316531887,1.618382626361743,Inconsistent
CD8T__MIF__CD8T__TNFRSF14,0.003537217502578441,0.09361387308528954,969,0.019352888799247774,healthy,aging,onek1k,all,0.0175001450814206,0.039984357041347,1.3981098831565382,Inconsistent
MONO__HLA-F__CD8T__CD8B,8.711235244016646e-05,-0.14138828253155758,765,0.0007448288377049379,healthy,aging,onek1k,all,6.79355774242639e-06,3.05521509889494e-05,4.514958208342989,Decrease in aging
NK__PKM__B__CD44,0.1987830790694329,0.04183898177625155,945,0.48970852571234014,healthy,aging,onek1k,all,0.0013113881656635,0.0038891049510139,2.410150336865089,Inconsistent
MONO__CLEC2B__NK__KLRF1,0.8217616912925946,0.008212236249465212,755,1.0,healthy,aging,onek1k,all,2.73324044834747e-08,1.76322186654992e-07,6.75369303690324,Increase in aging
CD8T__SPON2__MONO__ITGB2,9.818535781457722e-09,0.22988923660442814,608,1.8492329833556549e-07,healthy,aging,onek1k,all,2.88488448025584e-10,2.39498038277956e-09,8.620698039529367,Increase in aging
B__PTPN6__MONO__CLEC12A,4.588630158910986e-05,-0.14717878995129732,761,0.0004252546816206168,healthy,aging,onek1k,all,0.0005663467509951,0.0018046669863028,2.7436029263644897,Inconsistent
B__FCER2__MONO__ITGAX_ITGB2,0.7085130935964618,-0.01394656428355896,721,1.0,healthy,aging,onek1k,all,0.55801802530292,0.753151316976656,0.12311776015259887,Inconsistent
B__ADAM17__MONO__IL6R,0.003267643219511881,-0.20963801555831318,195,0.018096013330819862,healthy,aging,onek1k,all,0.0289691332149841,0.0626975706330353,1.2027492866191631,Decrease in aging
CD8T__HMGB1__NK__CXCR4,1.700043818065227e-08,0.1802111946479511,966,3.0880351486367037e-07,healthy,aging,onek1k,all,6.14635231129308e-12,6.19087317310527e-11,10.208248092899504,Inconsistent
CD4T__S100A9__MONO__ITGB2,0.47180145088388403,0.042344158617896394,291,0.8828995099644844,healthy,aging,onek1k,all,0.0249251163262166,0.0547499483672841,1.2616162860552262,Inconsistent
NK__TIMP1__CD8T__CD63,2.531431507713593e-18,0.2942791670240162,844,1.59168624185007e-16,healthy,aging,onek1k,all,1.5231005702158599e-27,7.86045510773259e-26,25.104552308279295,Increase in aging
MONO__HLA-A__MONO__LILRA1,0.5961274129829716,0.019852823389203526,715,1.0,healthy,aging,onek1k,all,0.0380439409966744,0.0797186976263508,1.0984398050331337,Increase in aging
CD8T__TGFB1__CD8T__CXCR4,6.690154557253072e-25,0.32147151757113446,976,9.428504026032175e-23,healthy,aging,onek1k,all,2.09408300058368e-17,3.7305976871608197e-16,15.42822158335447,Increase in aging
CD8T__AGTRAP__MONO__RACK1,1.2885198627090356e-05,0.2044770915111788,448,0.00013905821427226528,healthy,aging,onek1k,all,2.29627413269638e-12,2.45622827099959e-11,10.609731274245574,Increase in aging
B__HLA-B__NK__CD8A,0.017823789497866737,-0.09718635607716193,594,0.07716719033663279,healthy,aging,onek1k,all,0.0445468150310406,0.0914689729472475,1.0387261973317843,Inconsistent
B__LGALS9__CD8T__CD44,0.23120751421605834,0.04467437079593988,720,0.5433841924100232,healthy,aging,onek1k,all,0.735608888499369,0.913308059481111,0.039382709906312374,Increase in aging
CD4T__HLA-A__NK__CD8A,0.5435292326676846,-0.024932019278333304,596,0.9659687385178737,healthy,aging,onek1k,all,0.160551424757214,0.273933344353992,0.5623551003216348,Inconsistent
NK__HLA-C__MONO__LILRA1,0.6148794068649861,-0.01884695225837039,715,1.0,healthy,aging,onek1k,all,0.0010411810081801,0.0031458554249788,2.502261240255864,Inconsistent
B__HMGB1__NK__CXCR4,0.0001229709060960873,0.12349698098793731,962,0.0010112315758847258,healthy,aging,onek1k,all,3.0531416101202997e-12,3.1974951674188694e-11,10.495190103226136,Inconsistent
CD4T__GZMA__NK__F2R,0.7183528468114859,0.024451419774220027,220,1.0,healthy,aging,onek1k,all,0.860634441613489,1.0,-0.0,Inconsistent
CD8T__ICAM3__MONO__ITGAL,0.5169850725388768,-0.02377744554157103,745,0.9345059670351126,healthy,aging,onek1k,all,0.363315336552714,0.536031999641287,0.27080928334303,Inconsistent
MONO__GNAI2__MONO__C5AR1,0.04674695786383209,0.07201620981758998,763,0.16498688841924156,healthy,aging,onek1k,all,0.001724678586156,0.0049676300358441,2.303850755700706,Inconsistent
MONO__CALM1__MONO__PTPRA,0.10845342664053426,-0.07862595613274118,418,0.31796926447622925,healthy,aging,onek1k,all,2.86213843392424e-05,0.000115454190171,3.9375903006409514,Inconsistent
CD4T__HLA-C__MONO__LILRA1,0.7213313815928031,-0.013361858820146783,715,1.0,healthy,aging,onek1k,all,6.11141276073289e-05,0.0002353364021556,3.6283108903652246,Inconsistent
NK__HLA-DPB1__CD8T__LAG3,5.644447145523803e-08,0.21274896909596003,639,9.45444896875237e-07,healthy,aging,onek1k,all,2.05687165289994e-23,6.864466329611409e-22,21.163393220861902,Inconsistent
MONO__GRN__MONO__TNFRSF1A,2.485367404513665e-07,-0.2018948012235116,642,3.7621098452767955e-06,healthy,aging,onek1k,all,2.57011388562676e-08,1.66442304158442e-07,6.77873628064423,Inconsistent
CD8T__PKM__B__CD44,0.7962847227010156,0.008299522999712022,970,1.0,healthy,aging,onek1k,all,0.0209243688491563,0.046762227883427,1.3301048060125558,Inconsistent
MONO__SELPLG__NK__ITGB2,0.26289783687450563,-0.04090465843133873,751,0.596924144058947,healthy,aging,onek1k,all,0.0001499616146263,0.000539689319065,3.2678561769265104,Inconsistent
NK__MIF__CD4T__TNFRSF14,0.018234545559508063,0.07559553877530346,975,0.07861243428450364,healthy,aging,onek1k,all,0.0277118062926023,0.060236779114532,1.2201382580919256,Inconsistent
CD4T__HLA-A__MONO__LILRA1,0.9562794175128919,0.002053858117603766,715,1.0,healthy,aging,onek1k,all,5.74742387984673e-05,0.0002232087194919,3.6512888439940854,Increase in aging
NK__CD99__NK__PILRB,9.131908524523577e-05,-0.13172984216652267,877,0.000775133653235731,healthy,aging,onek1k,all,0.00246198512175,0.0068891545665068,2.1618340712170867,Inconsistent
NK__HLA-F__MONO__LILRB1,0.8198178967693528,-0.00830334874128945,755,1.0,healthy,aging,onek1k,all,0.0001753436147125,0.0006203322510608,3.2073756392870134,Inconsistent
NK__MIF__MONO__CD74_CXCR4,0.5278314497659047,-0.023181173250099583,744,0.9490748505029706,healthy,aging,onek1k,all,8.205708579833671e-10,6.48938027656356e-09,8.187796775513904,Decrease in aging
CD4T__SIRPG__MONO__CD47,0.1088913123242112,-0.0992756637904773,262,0.31879569732740054,healthy,aging,onek1k,all,0.0440247930646627,0.0905828664536382,1.0429539403841217,Inconsistent
MONO__CD47__CD4T__SIRPG,0.1088913123242112,-0.0992756637904773,262,0.31879569732740054,healthy,aging,onek1k,all,0.0440247930646627,0.0905828664536382,1.0429539403841217,Inconsistent
B__COPA__NK__CD74,0.8098660022327442,0.013294393762958658,330,1.0,healthy,aging,onek1k,all,0.912626999776902,1.0,-0.0,Inconsistent
CD8T__PKM__CD8T__CD44,0.0007895921492080794,0.10737338861965545,974,0.005247257095631577,healthy,aging,onek1k,all,2.17568174094684e-09,1.62075339213986e-08,7.790283060771746,Increase in aging
CD8T__LGALS1__B__CD69,7.996163175093788e-26,0.3298432586146489,961,1.1671542463074396e-23,healthy,aging,onek1k,all,2.36210169118909e-47,4.92695044420525e-45,44.30742180588349,Increase in aging
CD8T__TIMP1__NK__CD63,0.0031066362041433154,0.10622619352679812,773,0.017392907077169496,healthy,aging,onek1k,all,4.6902484994271694e-12,4.8212287449963896e-11,10.316842262764457,Increase in aging
NK__HLA-A__MONO__LILRB2,0.18395210157779052,0.04799531339347125,768,0.4635462631124835,healthy,aging,onek1k,all,9.48163115915918e-05,0.0003518535625111,3.4536380473903736,Inconsistent
NK__TGFB1__MONO__ITGB1,0.011949720406777881,-0.09143999736378634,755,0.055309747794452094,healthy,aging,onek1k,all,5.883831224808399e-12,5.93839901439332e-11,10.226330624535995,Inconsistent
NK__SPON2__CD4T__ITGA4,0.25914021650944036,-0.038431274181465774,864,0.5921902691509767,healthy,aging,onek1k,all,4.00869219983653e-06,1.86327884423228e-05,4.729722147009585,Decrease in aging
CD8T__TGFB1__CD4T__CXCR4,1.1822703209026448e-28,0.34494633910015615,976,2.5431256850153206e-26,healthy,aging,onek1k,all,1.3900640274695398e-18,2.76137322282243e-17,16.558874890840638,Increase in aging
MONO__PSAP__MONO__LRP1,1.5627111435303917e-08,-0.2091965145746725,717,2.851250198039603e-07,healthy,aging,onek1k,all,4.72393625851035e-13,5.47407984030158e-12,11.261688872627477,Inconsistent
NK__GNAI2__MONO__FPR1,0.3107707707518999,0.03728574688254884,741,0.6702480950200607,healthy,aging,onek1k,all,9.017992435796211e-15,1.24363829569135e-13,12.905305913075162,Inconsistent
MONO__ICAM3__NK__ITGAL,0.0011435026786953825,-0.1170789668761698,769,0.0072795879249657755,healthy,aging,onek1k,all,0.0128479211061759,0.0303523799233207,1.5178072503204274,Inconsistent
B__IL16__CD4T__CD4,0.013599654723053944,-0.09667468543027329,651,0.06141634127416737,healthy,aging,onek1k,all,0.0017103444459414,0.004932018603907,2.3069752938851233,Inconsistent
NK__COPA__CD4T__CD74,0.11978430295147836,0.06702580999436633,540,0.34044398203247017,healthy,aging,onek1k,all,0.0124149017851447,0.0294545015812485,1.530848321844806,Inconsistent
CD4T__HLA-C__NK__CD8A,0.039116102924019396,-0.08452844831274502,596,0.14415465523035823,healthy,aging,onek1k,all,0.0133619430534274,0.0314129724411096,1.502890966699439,Inconsistent
NK__CALM1__CD8T__PTPRA,5.206481441212425e-17,0.2764798564038876,886,2.837185286698024e-15,healthy,aging,onek1k,all,1.8984216161816e-21,5.2044466501179305e-20,19.28362543898254,Inconsistent
CD8T__MIF__CD4T__TNFRSF14,2.186856271474319e-05,0.13542326319998277,976,0.00022456486385717445,healthy,aging,onek1k,all,0.000214531278844,0.0007463124266108,3.1270793270201396,Inconsistent
NK__PKM__CD8T__CD44,5.465696078693981e-05,0.1305849155430919,949,0.0004964066638582734,healthy,aging,onek1k,all,3.11230577698116e-07,1.72474997704467e-06,5.763273852161553,Inconsistent
MONO__ADAM10__MONO__CD44,8.381236239102e-07,-0.18650133098915062,688,1.1418037503069958e-05,healthy,aging,onek1k,all,1.7077987505015e-09,1.28947821191712e-08,7.889585991660288,Decrease in aging
CD8T__LGALS1__MONO__ITGB1,6.2607019166120004e-18,0.3067000885326613,756,3.876892232302007e-16,healthy,aging,onek1k,all,1.87741453816223e-47,4.1531266479708104e-45,44.38162482504803,Increase in aging
MONO__CD14__CD8T__ITGB1,2.1086813326241595e-09,0.21561493138914298,756,4.5841386204441166e-08,healthy,aging,onek1k,all,2.09832121944108e-37,2.18837417177543e-35,34.65987841961272,Increase in aging
NK__HLA-E__CD8T__KLRC3_KLRD1,0.22635469928475555,-0.06936035340807788,306,0.5353655416532384,healthy,aging,onek1k,all,2.09092513675397e-05,8.62205208780097e-05,4.06438935780129,Inconsistent
MONO__TNFSF12__CD4T__TNFRSF25,2.9467556477598838e-05,-0.21282559406594626,379,0.00028743175017648315,healthy,aging,onek1k,all,0.0054685903020915,0.0141330733362263,1.84976338749114,Inconsistent
B__CD22__B__PTPRC,6.745656672101634e-06,-0.14382139489032442,972,7.679526133392584e-05,healthy,aging,onek1k,all,9.85062668222358e-07,4.98103405769811e-06,5.302680488779605,Inconsistent
CD8T__MIF__MONO__CD74_CXCR4,0.9419502693208972,0.0026723588287559026,745,1.0,healthy,aging,onek1k,all,9.46457216578142e-10,7.391520789688261e-09,8.131266197245244,Inconsistent
B__HLA-F__CD8T__CD8B,2.518357682815497e-08,-0.17825407102470323,964,4.4364344179598863e-07,healthy,aging,onek1k,all,2.19794824127196e-12,2.37644252609232e-11,10.624072684589416,Decrease in aging
CD4T__ICAM3__CD8T__ITGAL,6.797297003972675e-24,0.3182362339935637,954,8.170750839775388e-22,healthy,aging,onek1k,all,2.36526191734833e-46,4.736200463298299e-44,43.324569924050806,Increase in aging
NK__ADAM10__CD8T__CD44,3.223466764119373e-06,-0.18662950061681102,614,3.968165260528879e-05,healthy,aging,onek1k,all,2.29486133699891e-07,1.30250293118101e-06,5.885221290681562,Inconsistent
MONO__CD14__NK__ITGA4,0.662752653087168,-0.01599313459632011,746,1.0,healthy,aging,onek1k,all,5.58015318878005e-05,0.0002173871351208,3.6627661608539843,Decrease in aging
NK__GNAI2__MONO__ADCY7,5.732615267457799e-05,-0.1696275774644225,557,0.0005154090422629439,healthy,aging,onek1k,all,1.62269611169631e-05,6.83870002915722e-05,4.165026445621978,Inconsistent
B__HLA-DMB__CD4T__CD4,0.02587008159846244,-0.08464153331531686,693,0.10406596800483858,healthy,aging,onek1k,all,0.0001590640734812,0.0005683617072429,3.2453751898812992,Inconsistent
NK__ICAM3__NK__ITGAL,0.0636537553293546,-0.059418387984026114,975,0.20980072421860668,healthy,aging,onek1k,all,0.0036499860815071,0.0098182860419262,2.0079643194941914,Inconsistent
CD8T__HLA-B__B__CD3D,0.18820044307437228,-0.06173431476654091,456,0.47172190527675617,healthy,aging,onek1k,all,0.616005255995963,0.808315153739394,0.09241927926935843,Inconsistent
MONO__LGALS9__NK__CD44,0.06460335820097529,-0.06684888944378994,765,0.21241667334463876,healthy,aging,onek1k,all,3.29360660117108e-05,0.000131586549445,3.8807885013022996,Inconsistent
MONO__VCAN__MONO__ITGB1,0.0003173765314194748,-0.13139077158265575,747,0.002371330683567447,healthy,aging,onek1k,all,3.18401936626732e-22,9.4876196116275e-21,20.022842735856162,Inconsistent
B__HMGB1__NK__HAVCR2,0.7355363901190196,-0.012644652224381004,716,1.0,healthy,aging,onek1k,all,0.097156828314448,0.179206736382508,0.7466456692343604,Inconsistent
NK__SEMA4D__B__CD72,0.041154144239299556,-0.09324289750289724,480,0.15044453265296714,healthy,aging,onek1k,all,3.07264912126585e-06,1.455220577205e-05,4.837071172861972,Decrease in aging
CD4T__GNAS__NK__PTGDR,0.00020902773650468436,-0.11902784089044934,966,0.0016334538414811569,healthy,aging,onek1k,all,7.90228640915823e-21,2.0183084573594998e-19,18.695012459956402,Inconsistent
CD8T__HMGB1__NK__HAVCR2,0.08425937262813771,0.06447730504007596,718,0.26307720086417025,healthy,aging,onek1k,all,1.02205978589842e-05,4.45682167962323e-05,4.350974741975055,Increase in aging
CD8T__ICAM3__CD8T__ITGAL,2.415058675157589e-28,0.34677863341574766,954,4.486520366076848e-26,healthy,aging,onek1k,all,4.58575449485154e-45,7.65209566707561e-43,42.11621960902852,Increase in aging
CD4T__HLA-E__NK__CD8A,0.17530689348753825,-0.055590961231560446,596,0.44864074745370625,healthy,aging,onek1k,all,0.129849467710978,0.228882547662379,0.6403873210995294,Inconsistent
MONO__TGFB1__MONO__CXCR4,0.4104994590842852,-0.030217111211696908,744,0.8085355610975776,healthy,aging,onek1k,all,6.6275815858229e-14,8.500335233720059e-13,12.070563946369958,Decrease in aging
MONO__CALM1__CD4T__PTPRA,0.2769930604933422,0.04552991608334035,572,0.6179424881202454,healthy,aging,onek1k,all,0.0004675333576677,0.0015217633215115,2.8176528877457363,Inconsistent
CD8T__COPA__MONO__CD74,0.001813550729027168,0.17031987222474076,333,0.010964470162032598,healthy,aging,onek1k,all,7.69693958768225e-08,4.69316438196557e-07,6.32853423399754,Inconsistent
CD8T__HLA-DRA__MONO__CD4,0.911103741434885,0.005551139462524072,407,1.0,healthy,aging,onek1k,all,8.99798827386628e-15,1.24363829569135e-13,12.905305913075162,Inconsistent
CD4T__SELPLG__CD4T__SELL,2.2174915782207665e-13,-0.27227370489922825,701,7.812834551886442e-12,healthy,aging,onek1k,all,3.1220075035266394e-11,2.9049757551402103e-10,9.536857487870126,Inconsistent
MONO__RETN__NK__CAP1,0.8060279995452809,-0.010147782823500606,588,1.0,healthy,aging,onek1k,all,0.569735111741787,0.763612843207332,0.11712677581639072,Inconsistent
NK__SPON2__B__ITGA4,0.136617227820221,0.05158583338296082,834,0.3737313320624118,healthy,aging,onek1k,all,0.0407437148284358,0.0847022576541318,1.0721050138290993,Inconsistent
MONO__VCAN__MONO__ITGA4,2.344146082291242e-05,-0.15469239507129046,741,0.0002359735231114361,healthy,aging,onek1k,all,3.88595146392321e-14,5.09242749434545e-13,12.29307514574063,Decrease in aging
B__ADAM28__CD8T__ITGA4,6.927109981770973e-16,0.256609867414024,959,3.291988197150927e-14,healthy,aging,onek1k,all,3.73215399419953e-31,2.7475239551416e-29,28.561058512356535,Inconsistent
MONO__ADAM17__MONO__ITGB1,0.0004943240481527117,-0.13962205204718672,619,0.0034953328456749705,healthy,aging,onek1k,all,0.000148884452727,0.0005361982520516,3.2706746061039453,Decrease in aging
B__VIM__B__CD44,0.01690936222088033,-0.07664210203901275,971,0.0739129020285967,healthy,aging,onek1k,all,0.0024579440584562,0.0068816934880491,2.1623046748440315,Inconsistent
B__CD22__NK__PTPRC,9.826219838755813e-07,-0.15632543582469483,971,1.316713458393279e-05,healthy,aging,onek1k,all,5.20996652862653e-07,2.76869346521278e-06,5.557725124332376,Inconsistent
B__ADAM28__MONO__ITGA4,0.1758928730004442,-0.049641536269631116,745,0.44949131306733336,healthy,aging,onek1k,all,0.0085665059927823,0.0211250881772751,1.6752014696055324,Decrease in aging
B__MIF__MONO__TNFRSF14,0.1410082512270281,-0.05358802270665728,756,0.38140352267694494,healthy,aging,onek1k,all,0.0877745185153891,0.164692368698665,0.783326524138343,Inconsistent
NK__CD48__NK__CD2,0.04249688196141985,0.06504934096978851,973,0.15424933976582852,healthy,aging,onek1k,all,0.11582058681551,0.207441093952932,0.6831052059549163,Inconsistent
CD8T__HLA-E__NK__KLRC2_KLRD1,0.8952979952754307,0.008348258864136633,251,1.0,healthy,aging,onek1k,all,0.804497228998082,0.976555074773132,0.010303258781062773,Inconsistent
NK__PTPN6__MONO__CLEC12A,0.0001749860293670971,-0.1384589965719935,730,0.0013940894776283154,healthy,aging,onek1k,all,0.000415136645295,0.0013672197673335,2.86416167119004,Inconsistent
MONO__CALM1__NK__PTPRA,0.00033777865465196947,0.12968596697540552,760,0.002500908263700361,healthy,aging,onek1k,all,7.49427136673476e-05,0.0002833559098328,3.5476677250341018,Inconsistent
CD4T__TGFB1__B__ITGB1,1.7027012326884622e-07,-0.1929780690160461,723,2.6972635418595913e-06,healthy,aging,onek1k,all,4.7075774429167e-06,2.16203052103128e-05,4.665138179475258,Inconsistent
MONO__VCAN__CD8T__ITGA4,0.16336092244578904,0.05077904100624471,755,0.42623429715435807,healthy,aging,onek1k,all,8.3302616340015e-08,5.06083613347227e-07,6.29577772463172,Inconsistent
MONO__CALM1__B__PTPRA,0.6334252936796985,0.024574761932818545,379,1.0,healthy,aging,onek1k,all,0.0056096971200586,0.0144604241931069,1.839818966929215,Inconsistent
NK__PSAP__MONO__LRP1,4.086550113077889e-06,-0.17119563517386827,716,4.926764103878859e-05,healthy,aging,onek1k,all,5.6755093765218e-08,3.51628712114704e-07,6.453915669992267,Inconsistent
CD4T__MIF__NK__CD44_CD74,0.001231782965578451,-0.10339641132664852,974,0.007805111597394,healthy,aging,onek1k,all,4.59945330608633e-07,2.47518215933015e-06,5.606392833950296,Decrease in aging
CD8T__AGTRAP__NK__RACK1,9.234913610326333e-08,0.22512541085512452,551,1.4859485010001466e-06,healthy,aging,onek1k,all,9.22165885218215e-13,1.0281430782633399e-11,10.98794644392399,Increase in aging
B__ARF6__MONO__SMAP1,0.0004120648627312663,-0.1363848852942262,667,0.0029930674517991544,healthy,aging,onek1k,all,0.000163379516933,0.000582309317758,3.2348462605213637,Inconsistent
CD8T__GZMB__NK__IGF2R,1.1011685198476242e-34,0.40170003785322334,860,5.000528600685823e-32,healthy,aging,onek1k,all,1.0163844487379601e-24,3.8545610230168304e-23,22.41402507445787,Increase in aging
CD8T__HLA-A__B__APLP2,0.32906836641373804,0.03559132453516994,754,0.6960170073235061,healthy,aging,onek1k,all,0.0063990911721492,0.0162443460485695,1.7892977674346828,Increase in aging
CD4T__MIF__NK__CD74_CXCR4,3.872804753279289e-05,0.1319872971181191,966,0.0003680965820151734,healthy,aging,onek1k,all,2.4176682229311703e-09,1.78245171192834e-08,7.748982226708706,Inconsistent
CD8T__TIMP1__B__CD63,7.540355901607525e-05,0.1588042046479292,616,0.0006584921916638879,healthy,aging,onek1k,all,3.15551668259654e-13,3.73440106692158e-12,11.427779041556402,Increase in aging
MONO__CD99__MONO__PILRA,0.19270071585137968,0.047459521181695156,755,0.47876463567452204,healthy,aging,onek1k,all,0.0063063009426735,0.0160250469639714,1.7952006890376166,Increase in aging
MONO__LGALS9__CD8T__CD47,0.012355561914448535,0.09035713997857865,766,0.056887686407884344,healthy,aging,onek1k,all,3.84724020170151e-10,3.15209238129587e-09,8.501401062724648,Increase in aging
B__S100A9__NK__ITGB2,0.20858419420517152,-0.07173339715452912,309,0.5074307153074619,healthy,aging,onek1k,all,0.402887768265786,0.583412255695264,0.23402445192851457,Inconsistent
CD4T__CLEC2B__NK__KLRF1,2.9186959124751305e-05,-0.13356651799737015,973,0.0002853758419685612,healthy,aging,onek1k,all,7.54884653276948e-07,3.8958273961901e-06,5.409400292692481,Inconsistent
MONO__LTB__B__CD40,0.0013408649332180488,-0.11713317651803516,747,0.008427025074815159,healthy,aging,onek1k,all,0.0026324679112516,0.0073090040841517,2.13614179543932,Inconsistent
CD8T__LGALS1__CD4T__ITGB1,1.3841674940074551e-27,0.3396171163375003,969,2.2628370192033877e-25,healthy,aging,onek1k,all,5.74445568129774e-56,7.18918628514412e-53,52.14332026286753,Increase in aging
CD8T__S100A9__CD8T__ITGB2,4.9869011081189e-10,0.34070240059270546,316,1.2204469957414339e-08,healthy,aging,onek1k,all,4.36962475704837e-13,5.11082746116452e-12,11.291508780349595,Inconsistent
NK__HLA-A__NK__APLP2,0.08314731746236995,-0.0658200677063786,694,0.2606005264330567,healthy,aging,onek1k,all,0.0496308980374091,0.100628706186825,0.9972781111274686,Inconsistent
CD8T__SELPLG__NK__ITGB2,6.32336672840561e-05,0.14138895336595497,795,0.0005642707384059766,healthy,aging,onek1k,all,5.75083160939112e-09,4.04335155008595e-08,7.39325849719588,Increase in aging
B__ICAM2__MONO__ITGAM_ITGB2,0.16342283915852193,-0.09343618364894604,224,0.42623429715435807,healthy,aging,onek1k,all,0.628299972662506,0.820498046539402,0.08592244858793646,Inconsistent
B__ARF6__CD4T__SMAP1,0.06320589652589638,-0.06667923000452687,777,0.2093086293397175,healthy,aging,onek1k,all,0.0006413678930568,0.0020205712225567,2.694525836625339,Inconsistent
CD8T__CLEC2D__CD4T__KLRB1,2.1871303873876718e-10,-0.2030993221736734,959,5.621887983178248e-09,healthy,aging,onek1k,all,7.92922830825646e-14,9.99841735796772e-13,12.000068738709727,Inconsistent
MONO__HLA-E__NK__KLRC2_KLRD1,0.5941644618522937,0.03809266276474758,198,1.0,healthy,aging,onek1k,all,0.529098582789796,0.722692361649583,0.14104653544522602,Inconsistent
MONO__HLA-B__B__CD3D,0.0034351144135233093,-0.16014352133985707,332,0.018844714910160758,healthy,aging,onek1k,all,0.0768412841926548,0.146651722710038,0.8337128310191325,Inconsistent
CD4T__CALM1__NK__PTPRA,0.006229811063314215,0.0885979277555748,952,0.03174717932140299,healthy,aging,onek1k,all,0.0090874914380884,0.0222454680386654,1.6527584523806997,Inconsistent
MONO__LGALS9__CD4T__CD44,0.3649905081227295,0.03275467971180764,767,0.7491465708021697,healthy,aging,onek1k,all,0.0002239474210048,0.0007752979180845,3.1105313822443805,Inconsistent
CD8T__TGFB1__CD8T__ITGB1,4.527336421790352e-29,0.3506546425328383,957,1.0279568864365094e-26,healthy,aging,onek1k,all,1.17949475701494e-49,3.69034422101049e-47,46.432933122644975,Increase in aging
CD8T__ITGB2__CD8T__CD226,0.21879059039042323,0.10944237831418205,128,0.523841325674083,healthy,aging,onek1k,all,2.73308340633649e-19,5.97459193542379e-18,17.223691751676167,Increase in aging
CD8T__CIRBP__MONO__TREM1,0.8195418023125819,0.008783978263304735,677,1.0,healthy,aging,onek1k,all,0.0187056625824395,0.042467368203035,1.371944652367338,Inconsistent
NK__TGFB1__CD4T__ITGB1,0.7087301550577852,0.01199083331709359,973,1.0,healthy,aging,onek1k,all,2.22071312324928e-13,2.68523910506905e-12,11.571017036821528,Increase in aging
B__GRN__NK__TNFRSF1B,0.09386784710900263,0.07223534333341587,539,0.28629693368245807,healthy,aging,onek1k,all,0.0131289717918203,0.0308851657847051,1.5102500631237823,Increase in aging
CD4T__MIF__MONO__TNFRSF14,0.9587572889401391,-0.0018789227666344201,760,1.0,healthy,aging,onek1k,all,8.48218230223974e-05,0.00031782787878,3.4978080106236615,Inconsistent
CD4T__SELPLG__B__SELL,1.882894353045849e-11,-0.2507188924899692,697,5.617072424013418e-10,healthy,aging,onek1k,all,4.06381091498546e-10,3.3186684242116204e-09,8.479036136783547,Inconsistent
B__COPA__MONO__CD74,0.7824520558599296,-0.016725986059945186,275,1.0,healthy,aging,onek1k,all,0.780131436126402,0.955083876069642,0.01995848672552581,Inconsistent
B__ADAM28__B__ITGA4,0.019025609322246374,0.08118939120910461,834,0.08142163905761354,healthy,aging,onek1k,all,0.0015128642717723,0.0044211316663702,2.354466551113907,Inconsistent
B__VIM__MONO__CD44,0.9782931203327603,-0.000985350735102396,765,1.0,healthy,aging,onek1k,all,0.0182535971596082,0.0415919469189797,1.3809907498351262,Decrease in aging
NK__HLA-E__NK__CD8A,0.37659962251019374,-0.036281623301284406,596,0.7629393974223984,healthy,aging,onek1k,all,0.263978396959004,0.413478052308126,0.38354753814152653,Inconsistent
MONO__SEMA4A__MONO__LILRB2,0.8263210027955237,0.010803294124470203,415,1.0,healthy,aging,onek1k,all,0.33094831925719,0.497067892649712,0.30358428855159864,Inconsistent
MONO__LGALS3__MONO__ENG,0.037570719753741946,-0.1772276609492186,138,0.1393969978712724,healthy,aging,onek1k,all,0.0244445132131994,0.0537414286979694,1.269690792175333,Inconsistent
