ensembl_id,mean_expr,detection_rate,cv,p90_expr,donor_variance_ratio,tau_cell_type,tau_cell_type_max,tau_cell_type_min,tau_cell_type_range,tau_cell_type_variance,n_expressing_cell_types,cell_type_selectivity,peak_cell_type_expr,dominant_peak_celltype,tissue_tau,tissue_entropy,n_tissues_expressing,n_tissues_high_tau,bimodality_score,bimodality_max_celltype,bimodality_mean_celltype,n_bimodal_celltypes,variance_within_celltype_max,outlier_cell_fraction,ae_risk_cardiac,ae_risk_hepatic,ae_risk_renal,ae_risk_neural,ae_risk_immune,ae_risk_hematopoietic,ae_risk_gi,ae_risk_dermal,ae_risk_pulmonary,ae_risk_endocrine,ae_risk_reproductive,ae_risk_musculoskeletal,ae_risk_ocular,overall_safety_risk,multi_system_ae_count,attrition_risk_phase1,attrition_risk_phase2,attrition_risk_phase3,rare_celltype_enrichment,critical_rare_expr_max
ENSG00000159958,0.07661775,0.059136551564419354,9.77270655963671,0.2219344046380785,0.04392754148720606,0.9633610189542845,0.9951079686482748,0.7974235361272638,0.19768443252101098,0.003184763032222058,8.555555555555555,0.8722065939438854,0.9003652,b cell,0.8856436656071589,3.6020169258117676,27,27,0.21658717241905898,0.46496613456339453,0.28082206836150864,0.25925925925925924,0.49828696,0.01913597750116898,6.721488913953031e-05,4.0545423824689845e-07,3.439644279004087e-07,2.5911761747242506e-05,0.0021695886012922873,1.8625319661240256e-05,1.2272356449938924e-06,4.974457426814844e-05,2.1790330257502605e-07,0.0,2.4671895175115144e-05,3.88770145007122e-05,8.217071705140762e-07,0.002397650320568506,1,1.9629745377747986e-05,0.00043422363670595106,3.470306484049988e-05,15.794061594921885,0.0010681165
ENSG00000160013,0.028909978,0.03717797425550224,9.09527517855934,0.057497921034141856,0.012704965828332677,0.9205372451281244,0.9755532836914063,0.7048593044281006,0.27069397926330563,0.0031586088168757765,8.0,0.37627434262958803,0.314159,smooth muscle cell,0.8240880232590896,3.9765686988830566,27,27,0.2742766789110591,0.4682058292500393,0.29261596498594833,0.2962962962962963,0.27345788,0.01815253665697893,0.010413777684177101,0.000552823042639448,4.012051378557529e-06,0.00020965142318258122,0.00132389102157755,0.001094926086128964,6.473717365565481e-06,0.004984484711062664,5.131734125363375e-06,0.0003944175390639179,1.8168210885667188e-05,0.005403094972008181,1.4355897495726274e-05,0.024425208091091288,6,0.0015463021004866843,0.0005423933410488012,0.0042688746013570785,2.076429970129029,0.012116629
ENSG00000160191,0.0912936,0.10604434318126142,4.357874341055378,0.2735194000381012,0.03483201017511683,0.8097459960746362,0.9407437324523926,0.5881639208112445,0.35257981164114816,0.007536402010111517,15.37037037037037,0.39084082707715445,0.4006491,endothelial cell,0.849800550020658,4.11182975769043,27,23,0.24957204852595913,0.45519706425661394,0.2706059195396756,0.18518518518518517,0.2751991,0.0279868378814821,0.009754347695969036,0.0006285777442722732,0.0005168424544914767,0.0038381681139705724,0.005520092629312551,0.0004221362975570844,0.005467692382696737,0.008866209388137524,0.0003836418072786394,0.0010156757757433619,0.0004678619061514331,0.005522836013682636,0.00025915305524043324,0.042663235264503746,8,0.0036246177412150677,0.0015733601343460898,0.00523148545160885,1.043094217318805,0.026441844
ENSG00000160194,0.34221455,0.39964333332700325,1.496914309891316,1.0373706188466814,0.0366500423501885,0.5332175801694115,0.8395285833449591,0.3482413793865003,0.49128720395845876,0.01617793051876293,20.25925925925926,0.36243839645357795,0.64312637,non-classical monocyte,0.6286221284132737,4.606971263885498,27,4,0.22556818721240443,0.393433780525282,0.2343500444480278,0.037037037037037035,0.3907874,0.009088357419022823,0.08352496694187146,0.009004203698258814,0.016125376836491317,0.008566600158605,0.11094622377963091,0.036532191899514864,0.022440755429597406,0.07769249087828099,0.00867478330310967,0.008275229304320482,0.00988838315206239,0.052926794513011695,0.003977568829358246,0.4485755687241132,13,0.04053682075429285,0.03152895965600298,0.03854244641538407,0.9308715493172234,0.28328213
ENSG00000160223,0.03954102,0.06283858570461795,4.879122719616524,0.013879803485340536,0.011279989415024661,0.7990660333366864,0.9128676414489746,0.6527997363697399,0.2600679050792347,0.003668626272432806,16.296296296296298,0.18853616795782227,0.16567144,b cell,0.4479560118455153,4.627355098724365,27,26,0.2524699602569568,0.5017193347320481,0.28624874721108345,0.4074074074074074,0.13084057,0.02944633603135677,0.0026527106521080676,8.130398268155012e-05,0.00019557181617046372,0.0006547765716586292,0.011132482571496611,0.0006832814506765157,0.0010678512529787257,0.0035823619533270016,4.083437910413419e-05,0.00010362092031527452,2.3745101825693965e-05,0.0015310881678724036,0.0002662803500419365,0.022015909170257007,7,0.0013784684918972758,0.0023258200504912368,0.0012760462001931703,0.9964951953607211,0.00855829
ENSG00000160255,0.28307322,0.20305000746132362,3.3644070675558018,0.8158637183683891,0.06327861372866232,0.7783090808647055,0.9998452663421631,0.5160119408055356,0.4838333255366275,0.018842580682655874,14.666666666666666,1.0780347316837924,1.459097,monocyte,0.7791529435377854,4.1454668045043945,27,21,0.19298166783687462,0.4627707298637232,0.25339001677459494,0.2222222222222222,0.79520464,0.022703528769942267,0.0010069831884712936,0.0002742136581310577,3.313812035331336e-05,0.004600810896878242,0.16628304668750668,0.019197238908453013,9.204803166293117e-06,0.0011119225923528367,2.372070842386986e-05,0.00014199902706589173,2.5182526927937536e-09,0.000605421757535537,0.000118135497943823,0.19340583836453454,6,0.009823765413646962,0.03340365760267286,0.0018019805888433533,18.14074865303969,0.19161369
ENSG00000160654,0.15035811,0.10139012020499616,5.248906071062536,0.48412749281635997,0.06423728696832423,0.8940161627941648,0.993606686592102,0.8016354791049299,0.1919712074871721,0.001982461509326646,9.62962962962963,1.0272957348422704,1.1064825,"cd8-positive, alpha-beta t cell",0.7212179624117337,4.264980792999268,27,27,0.19306880222791817,0.4815189688096812,0.26567029301970885,0.37037037037037035,0.7848801,0.02825909722820475,0.00031631531444486696,2.012512304771817e-05,6.43728614175475e-06,9.329397074912668e-05,0.027231665518199104,0.0008129991183019903,2.5947934238163793e-05,0.00035626105962311257,5.515718244029453e-06,4.725225494544982e-06,3.3303894266172225e-05,0.00017529765174341787,1.5038921035082104e-05,0.029096926735529084,2,0.0004855361513470668,0.005458326851006207,0.0001560899832009452,0.6365860730863522,0.005719103
ENSG00000160712,0.29185712,0.291768118043367,2.0190450683327974,1.0357438281730371,0.08703498803872994,0.7412122851549283,0.8991471699305943,0.6237002611160278,0.27544690881456646,0.0051403427172808085,19.37037037037037,0.7442192867920654,0.9909841,neutrophil,0.6210828927847055,4.555032730102539,27,17,0.23454193962604195,0.42562891612821824,0.2518024348628768,0.18518518518518517,0.78067535,0.017925194507341164,0.044749432398766636,0.0069854627149728305,0.0013353102324251086,0.0023505544323703057,0.09681726303743045,0.015560549964856197,0.005726970799422526,0.027759178667878623,0.00706273765463868,0.0025171882262075315,7.533472199280892e-05,0.02737906128779088,0.0014510438056393499,0.23977008794439192,12,0.01505020195583058,0.02325677703470004,0.020269205642766238,1.2417521546378083,0.21961202
ENSG00000160716,0.0009843236,0.0018715953595843688,46.150022674293915,0.0,0.001704131515579156,0.9255995450612043,0.9871554904513888,0.5671473911830357,0.42000809926835314,0.007632620335975445,0.8888888888888888,0.019298402391032376,0.01394363,t cell,0.9530090185312124,3.358487367630005,27,26,0.3258192128977884,0.4351798091943529,0.3300175833843159,0.18518518518518517,0.012211484,0.0014266778387459795,2.523585132862787e-05,1.4108977969288494e-07,2.65712866732702e-08,4.958180413314601e-05,2.4576015789267666e-05,7.977924054343907e-07,6.709158340312093e-06,1.9225175325003518e-05,3.179600664940195e-07,3.0673159669365636e-05,0.000136051360657071,5.361474931510454e-06,1.2326534803617754e-05,0.0003110239485162166,0,6.256678769811527e-06,4.993719433701957e-06,2.809978975163032e-05,14.662153718049398,0.0067964736
ENSG00000160752,0.3363809,0.3820487369593613,1.545065935053889,1.0921138222570774,0.03657261208405985,0.593455164017356,0.747595469156901,0.37682127952575684,0.37077418963114417,0.007157818297386943,20.14814814814815,0.43189895506493065,0.70349324,endothelial cell of lymphatic vessel,0.4943595299353966,4.676820278167725,27,3,0.24560272384684015,0.40098942232719603,0.2485758111452929,0.037037037037037035,0.42987582,0.010473493635513286,0.07447901388632908,0.011394737661350152,0.010133690120186724,0.007276806373046372,0.09591450114915571,0.03218193450784384,0.01757102724916125,0.06938103057192055,0.009427737263526172,0.005016429673538941,0.0013790286225593088,0.041481528295732976,0.005940931466893617,0.3815783968412447,13,0.0352384815430544,0.027920376096562234,0.034361837886504674,0.9765714880886454,0.36380544
ENSG00000160791,0.013226946,0.016284057576901347,11.08691849315463,0.0,0.005370816494067176,0.8947859240703143,1.0,0.7648438540371981,0.23515614596280188,0.0029974338593214893,7.074074074074074,0.15030241727482066,0.112990424,"cd8-positive, alpha-beta t cell",0.4802750807542067,4.568148612976074,27,27,0.22173461723757046,0.44804608085902853,0.28038917600470736,0.1111111111111111,0.11029392,0.013710456132198175,2.0227576436721907e-05,3.229002893135966e-05,8.957870956397642e-07,0.0002889635982986539,0.0032232126462319647,1.3029760070930938e-05,8.729948133688734e-07,3.850788536018105e-05,5.403073440870919e-07,2.6295697166197524e-08,5.094570028186454e-10,1.9832517679053212e-05,2.5170195646122604e-06,0.003640916926980742,1,1.4478355551512343e-05,0.0006610562798407647,9.489080110281896e-05,7.055380494611732,0.002797459
ENSG00000160801,0.056029897,0.05650133849730367,12.580803140029268,0.10417123061639293,0.010253235383576729,0.9385161703688808,0.9859859097388483,0.8078652109418597,0.17812069879698855,0.001479273307015369,5.185185185185185,0.4068137822126374,0.3666927,pericyte,0.958221068749061,2.8570659160614014,27,27,0.2644142848545322,0.45271143647768536,0.28828650131934963,0.25925925925925924,0.27460763,0.014849860874747604,0.0076444845427947284,0.0002940799125001156,0.003332910592900681,1.1916651621486276e-05,0.0002863873128033425,0.0001888759204881283,1.0693372517082167e-06,0.003737639715438135,2.897696001355741e-06,0.00022119702574273131,0.00017205580564631483,0.005358292145085355,8.410608780994978e-05,0.021335912746084033,4,0.0008422867045072037,0.0012041905966809305,0.003084068054378882,2.787280616192762,0.0035461716
ENSG00000160808,0.045674045,0.033277842721446405,12.458889198912024,0.13747741844918998,0.028052665482959097,0.897247062929165,0.9926691850026449,0.7616643905639648,0.23100479443868005,0.003703449820703479,5.814814814814815,0.20463461410333855,0.2382037,fibroblast,0.9848288756150466,1.726568341255188,27,27,0.26718513014410533,0.4739893668959634,0.3043420934503844,0.2962962962962963,0.18591541,0.008778886897100612,0.008618571310381708,8.859677370626947e-05,0.0013718132259941532,0.0008329468316396841,0.0013474829255893193,0.0014053779528509119,5.0844256178164866e-05,0.0012273428735160763,2.9067310232034728e-05,5.175122075726894e-05,7.564326608265522e-05,0.0013844452012974926,7.235570793699799e-06,0.016491118719019437,7,0.0009634108279821206,0.0007253389397692445,0.0037083011577667226,1.4546440890072225,0.008815129
ENSG00000160867,0.01595902,0.025372122566053507,13.925438494919122,0.01224002208974627,0.0064602105542273525,0.9143920132895939,0.9910910470145089,0.785257946361195,0.20583310065331395,0.0023772975996084727,5.074074074074074,0.17510258132389747,0.14428565,stromal cell,0.8279077823345478,3.7003772258758545,27,27,0.2903573758891918,0.4617611639093191,0.2983948967447007,0.14814814814814814,0.12877846,0.012475861225734762,0.00031770217446982737,0.00022685415886404905,0.0003589909664777717,8.042956965798306e-05,0.00018795824944538718,6.006077708900297e-05,0.0005878346454407708,0.0008001717017317643,1.4161967648226733e-05,9.03393657361093e-05,5.462287424476861e-05,0.0002948028129999359,9.21091532212648e-06,0.0030831401791277233,2,0.00036641512252308557,0.00025871601926443345,0.00016307607078858214,1.581127709699175,0.0024941375
ENSG00000160868,0.05296728,0.0340870971991194,29.836195507589515,0.1608208144152606,0.0416150799975886,0.894168529708942,0.9829978942871094,0.717764949798584,0.2652329444885254,0.004094759792829509,3.1481481481481484,0.11089274858027931,0.12631117,mature nk t cell,0.9800549287062424,1.2302144765853882,27,27,0.3284970922992059,0.47739113457599236,0.3176611114196186,0.4444444444444444,0.088647984,0.0033228976782088437,3.2042045322275476e-05,0.001975427157544736,6.383622071921613e-06,6.150580637633958e-05,0.00038454910155066537,0.001113020813772939,0.0015381765064541393,6.384741244907189e-05,2.8226098504529786e-06,4.32074936915525e-06,6.947663078629751e-05,1.9335358092657903e-05,7.067115832242001e-06,0.005277974929472894,3,0.0010307328413125256,0.0010665384857040778,3.226515694881818e-05,1.4358644200097788,0.00019559258
ENSG00000160870,0.0005615064,0.0012263580502540252,65.61574312564055,0.0,0.0007357818678370913,0.9694917639791535,1.0,0.9076383590698243,0.09236164093017574,0.0006597480681925874,0.7037037037037037,0.008984845104274743,0.006289365,mesothelial cell,0.9267455614530123,3.485931158065796,27,26,0.3765900738828728,0.40511465577879396,0.334751750870682,0.14814814814814814,0.0066442243,0.0009757683588731622,3.2937636157192868e-06,2.318633006837795e-05,0.0,1.0522431060115223e-06,2.10719722033119e-06,3.0227454178400684e-06,5.491434027364462e-06,2.30321691764389e-06,3.402666160632037e-06,3.221091257390835e-08,0.0,1.8342490212370744e-06,4.130607318354993e-07,4.6139117199566885e-05,0,3.619446300658151e-06,1.2014604478255213e-05,2.3169327014749696e-06,3.2948289640100707,0.0011856166
ENSG00000160882,0.00228555,0.003290513642379814,114.23040780572063,0.0,0.00038237899278836254,0.9718800545521652,1.0,0.8712257657732282,0.1287742342267718,0.0014279130877600354,0.2962962962962963,0.00692576013852471,0.00489667,"cd8-positive, alpha-beta t cell",0.9987782698411208,0.3198939561843872,27,26,0.36699700123779616,0.3738154530800964,0.3596355314632106,0.037037037037037035,0.0044626575,0.0015022568342445445,0.0,0.0,1.6547174077043587e-08,2.002878267763426e-06,3.0699308033392537e-06,1.062359742284311e-06,5.388548525999248e-07,1.0726825841121266e-08,0.0,0.0,0.0001219373635849696,2.3972377861535173e-10,0.0,0.0001286389009746533,0,6.949816920903571e-07,6.189503128909639e-07,6.008634803290278e-07,3.82862715924419,9.800985e-07
ENSG00000160932,0.39134434,0.37353207244080316,1.763618212752274,1.2475174257048858,0.07793719122985765,0.6489043778378932,0.8377895355224609,0.42840610610114205,0.4093834294213189,0.009288831740302244,19.22222222222222,0.5930021897354604,0.9643945,natural killer cell,0.5034781602712778,4.604333400726318,27,7,0.21666171202890722,0.4310315567212792,0.2480546740192888,0.07407407407407407,0.6284196,0.011213292012706851,0.043109355273311015,0.0079196971165578,0.011100765236498012,0.002629763072749747,0.10735606992667263,0.020062334642000267,0.0034316809839655313,0.10616781329627868,0.009047879975075711,0.003751596902879504,0.0009217555579588017,0.023232538884757757,0.0025422604198367866,0.3412735112885423,13,0.03229423427544553,0.02876129211456283,0.020217406716452425,1.1883593456249475,0.3741895
ENSG00000160951,0.0034620268,0.005192409647646197,25.467696440617633,0.0,0.0014513116262439285,0.9415748155605944,0.989998365703382,0.800058092389788,0.18994027331359398,0.002019999531204721,2.3333333333333335,0.09081252808420756,0.073870674,vascular associated smooth muscle cell,0.9475555419921875,3.401993751525879,27,27,0.3031207039520924,0.40635497200365867,0.30157152543252225,0.037037037037037035,0.07600201,0.003679619352539187,0.0003657937898634503,2.7293081693968203e-06,8.68697983863834e-06,2.754866670177474e-06,5.627330660532208e-05,2.0330066008461914e-05,3.6353632526909126e-06,0.00016432056988629364,4.974279760098476e-06,1.4519603122813456e-05,1.0033917833031016e-06,0.00020407693507768683,3.323954761020085e-06,0.0008524224147993535,0,4.4119755957296966e-05,1.5225409357354328e-05,0.00014959079221073441,2.0003605204153185,0.001425006
ENSG00000161016,2.2938533,0.8917984162934366,0.4597639640713947,3.3817027339228876,0.22515541930500776,0.32531557350165974,0.4654745033809117,0.21407119433085123,0.2514033090500605,0.004578291867608637,20.296296296296298,0.3417200939510159,3.1270251,b cell,0.24596747985252967,4.726717948913574,27,0,0.22372054056901977,0.41144845418179365,0.2315539172021211,0.1111111111111111,1.4684196,7.593671166747898e-05,0.9463966587899395,0.0512080069933763,0.0855462928896764,0.06600584870717069,1.4487540907648062,0.4021936358756268,0.15088023700267036,0.8678800862686452,0.07236630028687634,0.052971536973794746,0.02470400758198875,0.5518385841228822,0.059658855025011684,4.780404141282465,13,0.4199369062923436,0.34101870951655233,0.4181308318828818,0.9589121744960001,2.7576573
ENSG00000161057,0.22566353,0.30223382533226445,1.8542021129498578,0.8347583161460029,0.013816610231530807,0.4899797621037638,0.7685999189104352,0.3153368631998698,0.4532630557105654,0.008210082474160812,20.14814814814815,0.2263423799802025,0.42037472,plasma cell,0.505128236917349,4.697753429412842,27,1,0.27401284986388696,0.45111148173251886,0.27863162196641794,0.1111111111111111,0.34982032,0.016703712237694585,0.08493930693871356,0.006428284189747587,0.010658749028016246,0.007677366773744342,0.10189021290751755,0.025708824060659236,0.008085719596884432,0.07966636831757522,0.007365903039085151,0.005293610850131723,0.0029686868238253997,0.05009378372303837,0.0043920344444881914,0.395168850693427,13,0.031213401572909992,0.026789809384782176,0.03828147450043893,0.9633397622342018,0.31001493
ENSG00000161509,0.006335934,0.010224789965291959,13.673739031068452,0.0,0.002517869128659077,0.8178780602100167,0.944183103499874,0.6083601171320135,0.33582298636786045,0.007256107020262309,7.333333333333333,0.05653475973858789,0.04511609,smooth muscle cell,0.730620237497183,4.48583984375,27,26,0.2645830961511886,0.46514053143704676,0.28572141390508815,0.2962962962962963,0.04667085,0.00821152640755074,0.0018899953369845592,4.015639162038668e-05,1.8039645630925825e-05,0.0005883194252273042,0.0012276055934526682,0.0003011177142453484,9.974335090159151e-05,0.00031752600437908867,4.115459266723144e-05,2.209223762571016e-05,0.0003367331209582452,0.0010360101011000556,5.136650326576603e-05,0.00596986001805888,4,0.0002439870632689694,0.0002710112081900047,0.0009429341046580322,1.017958049418827,0.004628116
ENSG00000161638,0.23732473,0.22684492778282242,2.8605468339666142,0.8246397139849487,0.04566434940380528,0.7480165897792178,0.9509566170828683,0.5655648708343506,0.3853917462485177,0.007314156452032041,18.444444444444443,0.6978355011457766,0.8841461,endothelial cell,0.6711885745708759,4.371420383453369,27,20,0.23639668107448183,0.4830669734942126,0.26673188140056736,0.37037037037037035,0.5811155,0.02330819519081791,0.061047626053257344,0.0035350687064279068,2.5428023479288922e-05,0.0019121841261068113,0.05486896942853513,0.015339045877712818,1.9305342175880016e-05,0.062166001186280934,0.0002141304091444472,0.0004216244374322602,1.9242195773758038e-05,0.03515619365530051,0.0009767346323739687,0.23570155407400106,8,0.02010851477876536,0.012748956645964767,0.025077694184707098,1.6894331812680023,0.15552288
ENSG00000161955,0.0067887385,0.011085392604213125,15.538999608574555,0.0,0.0036667398188903392,0.8885266052330217,0.9980452401297433,0.7566577593485514,0.24138748078119188,0.004278408674669319,5.555555555555555,0.07716398371692328,0.058983024,macrophage,0.8174683497502253,4.223793029785156,27,27,0.29622887138150317,0.4358021850085819,0.30019087962006086,0.037037037037037035,0.05365958,0.008759248015037708,0.00021393731644603057,4.293522856343666e-06,4.268914958697011e-05,7.894995408107302e-05,0.0011520890462472968,0.0006479786343140191,0.0001086411532792599,0.00036167679384304995,9.241982727256991e-06,2.587252133734831e-06,3.823053276186969e-09,0.00010726737656500405,2.458522578959233e-05,0.0027539412309229073,2,0.00042891702190939754,0.00024537131555372224,0.00011136703456155902,3.165767040365493,0.052109476
ENSG00000161970,2.0111845,0.8484191613326487,0.5572268067848888,3.1916961581618697,0.26669022364612344,0.3635915607079015,0.5821463721139091,0.24678100239146838,0.3353653697224407,0.005237375438050006,20.296296296296298,0.3851528702963786,2.9416974,mast cell,0.2726262716146616,4.706149101257324,27,0,0.22273686664440223,0.39106106174558986,0.23775797159028786,0.037037037037037035,1.4018412,0.0003450808721672558,0.7993173624982871,0.0397164577053862,0.07840007538658268,0.06507870776562076,1.292861188064388,0.30577898331421377,0.09024903661636402,0.7668124766127081,0.043066798084757614,0.03278513618915519,0.005464656138148769,0.46673018026735624,0.05371847140464747,4.039979530047616,13,0.3333266979645577,0.30195048908154554,0.35114243056486816,0.9900471616280785,2.3464293
ENSG00000162009,0.0006147385,0.0011769230366295944,65.37639393561729,0.0,0.0009192587575703758,0.9642815315848696,1.0,0.8296588094610917,0.17034119053890828,0.0012841584219103796,0.9629629629629629,0.021179888194457402,0.015080028,basal cell,0.8644272730900691,3.6205837726593018,27,26,0.31258518936769547,0.3446351954671287,0.28955465359490423,0.037037037037037035,0.011559069,0.0011047541054432692,7.254824272849576e-05,6.006348678835137e-08,5.429081923577534e-07,4.448016558023061e-06,3.8060668780997646e-06,1.1387537693363647e-07,3.845887254844053e-06,1.3875576426638687e-05,9.042400738960955e-08,1.1101761776802213e-05,0.0,4.1466895386469205e-05,2.6389805489771374e-07,0.00015216361612773978,0,3.985819150247772e-06,9.541175767214547e-07,3.1481963037963366e-05,25.970613274734948,0.012105789
ENSG00000162244,2.1965826,0.8834132004915618,0.47620510332247473,3.291400483802513,0.2007644741793591,0.32763232301354633,0.4982593059539795,0.21701602141062418,0.28124328454335534,0.0047990391717769665,20.296296296296298,0.33201756629359785,3.0165303,b cell,0.25355823223407453,4.7291765213012695,27,0,0.21866256290444994,0.3831222689419886,0.22974820271730004,0.037037037037037035,1.3619268,1.2607384705829321e-05,0.895145113048195,0.04922510205365354,0.07998129395206528,0.06328063378486412,1.3909820598842875,0.38821235462002046,0.14167849732856114,0.8617781188243798,0.06288605693022686,0.04753562630277684,0.02216400478664582,0.5326198879804399,0.0493525173700465,4.584841266866162,13,0.40896535027345454,0.32680335118930387,0.39437300937106035,0.9458358356522905,2.707033
ENSG00000162409,0.07737678,0.09602635161602749,8.1623406398255,0.2307177928862748,0.0191810031762716,0.8849967745426094,0.9914390563964843,0.6232466697692871,0.3681923866271972,0.007621661656321175,8.592592592592593,0.4312820067982952,0.37944448,endothelial cell of lymphatic vessel,0.8997779992910532,3.7609503269195557,27,25,0.26185640754136524,0.45658439415868524,0.2729443262589898,0.2222222222222222,0.2983356,0.021385254967752676,0.00934701245658884,0.00036405290117240543,0.0024441183608360007,0.001485232294218739,0.0003607273627782363,0.00021785649211114418,0.001555412690055987,0.0026737285045514503,0.0005986938770785412,0.00045260316404305485,0.0006243734099312421,0.006032102704346449,0.001061747077057553,0.027217661294769647,9,0.001110297753982658,0.0009874074313926502,0.004349373762721172,3.3717228378881856,0.0448088
ENSG00000162434,1.1428792,0.7857386174002025,0.6953852171493194,2.1168126044449984,0.1098514158045799,0.4011298787171633,0.576782718781502,0.28154683113098145,0.29523588765052056,0.00425362912161014,20.25925925925926,0.4152235054515356,1.9532152,natural killer cell,0.23764712993915266,4.724255561828613,27,0,0.1940366288215484,0.3042147151461805,0.1953568131692892,0.037037037037037035,0.98328656,0.001037922718736572,0.42947036333075345,0.024374118187932507,0.027187246747389,0.04524441715222944,0.7650735555690096,0.11112706636483687,0.03855872818232516,0.4425408830379084,0.01701176197690919,0.019212233768497327,0.009456848343968828,0.25128265113725046,0.02020745281828928,2.200747326617299,13,0.15563932824469767,0.1733579442319849,0.1906850462502018,1.0033660090209056,0.87848693
ENSG00000162711,0.059207033,0.053653790616676966,6.764606058471753,0.120434613801815,0.02726184939889242,0.9025461654702264,1.0,0.7297285927666558,0.2702714072333442,0.003929475218294291,10.11111111111111,0.7202108197686682,0.7014721,monocyte,0.7957614018366888,4.111996173858643,27,27,0.2638696910233084,0.44732754647214085,0.2762754907327497,0.2222222222222222,0.6677827,0.02306502133201655,4.732736010787403e-05,1.6617120829192433e-05,2.0335246521335163e-06,0.0004486837345780623,0.01686276786979823,0.0012504137222186763,3.2606108954247743e-06,0.00019147645396474234,1.3090667492047627e-06,4.939183676509525e-06,5.192663498402422e-07,2.9118876185356716e-05,8.096353938553797e-06,0.018866563143943804,2,0.000664480335170914,0.0033814721917698825,0.00015429179613406018,2.6295303843465567,0.01778476
ENSG00000162733,0.21471405,0.18017137440867229,3.94536725105115,0.7480513766959861,0.062318734634055135,0.8871324122664526,0.9695783094926314,0.7018023133277893,0.26777599616484205,0.004061026077305263,16.74074074074074,0.9355148566922588,1.0500393,fibroblast,0.6835959507868841,4.172975540161133,27,27,0.25400977301316485,0.46823972300835426,0.2722488520751053,0.18518518518518517,0.60710484,0.022552435946400967,0.03172271114483591,0.0006300869216911277,3.1538927654671695e-05,0.002804475330449685,0.0027058305539203235,0.0016340447133436947,0.0006984190299841064,0.06432824097647785,0.0001369234296145927,0.0002969252277403859,0.0003482311427751438,0.017181807009035464,0.0014658099235509497,0.12398504433107391,9,0.013892196260962652,0.0008656712499260301,0.013587504265766227,1.0279403790734463,0.009709777
ENSG00000162736,0.13421945,0.20336627906157959,2.5121443082065698,0.5271673121386107,0.012639054641937349,0.5321936505429887,0.6850332683987088,0.407678274007944,0.27735499439076483,0.004676948188403216,20.037037037037038,0.19022080882492354,0.278024,monocyte,0.3456399990962102,4.673867702484131,27,0,0.28976630757268074,0.4916835626753888,0.285043409657487,0.3333333333333333,0.24151789,0.02709775390453421,0.02848995687101907,0.002237988408380608,0.0009422530673521263,0.006328743100600418,0.06462540846077226,0.01436652795366392,0.005664303487066153,0.04513254064509301,0.0026474613096943594,0.0029957635150234057,0.0013943424657707501,0.01557250398007599,0.001883902945554678,0.19228169621006674,13,0.017909063151970408,0.014326751816550395,0.014123674292028965,1.1831945255133016,0.1843258
ENSG00000162889,0.43433285,0.4510864739633608,1.3410723999245124,1.284047552391335,0.07484674076106201,0.5611448574119073,0.7644245283944267,0.3086993396282196,0.45572518876620705,0.01569996663765317,20.185185185185187,0.47695282248240833,0.948624,neutrophil,0.355682006249061,4.703577518463135,27,4,0.23189233071364346,0.4209926094229167,0.239295691198164,0.1111111111111111,0.7097557,0.007441249410415617,0.11784151405704853,0.01115103101134914,0.009091469288392842,0.00354903827374711,0.20145629731513376,0.03723474498084958,0.018815466062219413,0.11591152706089118,0.009574197071757686,0.0030215506667296077,0.0032133361223244234,0.0650724341268584,0.0032076908891917728,0.5991402969264934,13,0.04744431772126885,0.048594215755219175,0.05041831158596805,0.9136255254001457,0.251358
ENSG00000162891,0.0044048093,0.005102299425374672,37.13210409536158,0.0,0.002731846321685544,0.9484175761766379,1.0,0.849845806757609,0.150154193242391,0.0017018544182944527,1.6666666666666667,0.05481370463086455,0.041846346,basal cell,0.9395312529343826,2.987067937850952,27,27,0.3278454870346088,0.4222184663754318,0.32408782877427633,0.07407407407407407,0.05373168,0.003582229317176886,0.0001242990480443089,0.0,7.260112251198747e-07,2.300649678188492e-06,0.00011242676698981217,1.9900372876691166e-05,1.398578535475791e-06,4.567609518616699e-05,4.753814051833885e-06,0.0,0.0,7.522515528626556e-05,1.829068200319897e-06,0.0003885355600741827,0,1.9504979036221717e-05,2.27031567654984e-05,5.1360576931546885e-05,1.9922092478909545,0.00026957382
ENSG00000162975,0.0018662327,0.0033331487346554734,59.73605843353712,0.0,0.0009522580512751926,0.9514160800469164,1.0,0.7190047672816685,0.2809952327183315,0.003232320160701257,0.8518518518518519,0.017625440153731433,0.012634188,macrophage,0.9562378663283128,2.8830645084381104,27,27,0.3309595101857963,0.34081726055137773,0.3091406738935179,0.037037037037037035,0.011159957,0.002661647490905871,4.021359240099943e-05,2.869955923939799e-07,0.0,8.093333614821856e-06,8.478461958031465e-06,2.2997761812970194e-10,3.662193671446306e-05,4.561587058454293e-05,7.29522693501687e-07,1.9417638354837066e-05,5.0457267905816456e-05,2.082537496711076e-05,1.0447764029763885e-07,0.00023084470240443446,0,2.010987012005657e-05,1.8391901878032833e-06,2.0601105419030372e-05,4.513016117454288,0.013805074
