targetId,n_trials,pct_reached_phase3,n_reached_phase3,pct_reached_phase2,n_reached_phase2,pct_terminated,n_terminated,pct_withdrawn,n_withdrawn,pct_endpoint_primary,n_endpoint_primary,pct_endpoint_secondary,n_endpoint_secondary,pct_endpoint_either,n_endpoint_either,pct_phase1_to_phase2,n_phase1_to_phase2,targetFromSourceId
ENSG00000118298,3.0,33.3,1.0,66.7,2.0,33.3,1.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,0.0,0.0,Q9ULX7
ENSG00000118432,221.0,27.8,67.0,72.6,175.0,23.7,57.0,7.1,17.0,29.9,72.0,29.9,72.0,32.8,79.0,29.5,13.0,P21554
ENSG00000118523,15.0,26.7,4.0,66.7,10.0,53.3,8.0,0.0,0.0,6.7,1.0,6.7,1.0,6.7,1.0,25.0,1.0,P29279
ENSG00000118785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P10451
ENSG00000118972,16.0,43.8,7.0,68.8,11.0,0.0,0.0,0.0,0.0,62.5,10.0,62.5,10.0,62.5,10.0,60.0,3.0,Q9GZV9
ENSG00000119013,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O43676
ENSG00000119421,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,P51970
ENSG00000119535,837.0,16.6,180.0,66.6,723.0,14.1,153.0,3.5,38.0,38.2,414.0,36.2,393.0,40.0,434.0,10.6,28.0,Q99062
ENSG00000119630,207.0,43.2,95.0,78.6,173.0,13.2,29.0,4.5,10.0,38.2,84.0,38.6,85.0,42.7,94.0,40.5,15.0,P49763
ENSG00000119699,48.0,3.8,2.0,50.0,26.0,34.6,18.0,3.8,2.0,19.2,10.0,17.3,9.0,19.2,10.0,17.6,3.0,P10600
ENSG00000119772,384.0,6.3,31.0,45.4,222.0,27.2,133.0,6.3,31.0,21.7,106.0,20.0,98.0,22.3,109.0,16.4,27.0,Q9Y6K1
ENSG00000119888,21.0,12.5,3.0,79.2,19.0,16.7,4.0,8.3,2.0,33.3,8.0,33.3,8.0,45.8,11.0,0.0,0.0,P16422
ENSG00000120088,16.0,0.0,0.0,75.0,12.0,0.0,0.0,12.5,2.0,18.8,3.0,12.5,2.0,18.8,3.0,33.3,1.0,P34998
ENSG00000120156,193.0,7.5,17.0,62.4,141.0,19.5,44.0,5.8,13.0,19.5,44.0,18.6,42.0,21.7,49.0,13.2,9.0,Q02763
ENSG00000120217,563.0,11.0,68.0,53.5,332.0,24.8,154.0,13.2,82.0,17.9,111.0,17.9,111.0,19.5,121.0,20.5,34.0,Q9NZQ7
ENSG00000120235,10.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0,40.0,4.0,40.0,4.0,60.0,3.0,P05013
ENSG00000120242,10.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0,40.0,4.0,40.0,4.0,60.0,3.0,P32881
ENSG00000120251,206.0,48.6,118.0,86.0,209.0,14.8,36.0,4.1,10.0,39.5,96.0,39.1,95.0,41.2,100.0,32.3,10.0,P42262
ENSG00000120457,10.0,75.0,9.0,100.0,12.0,8.3,1.0,0.0,0.0,91.7,11.0,91.7,11.0,100.0,12.0,,0.0,P48544
ENSG00000120659,96.0,49.5,50.0,86.1,87.0,11.9,12.0,3.0,3.0,49.5,50.0,45.5,46.0,51.5,52.0,45.5,5.0,O14788
ENSG00000120738,5.0,0.0,0.0,100.0,5.0,0.0,0.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,,0.0,P18146
ENSG00000120885,10.0,30.0,3.0,70.0,7.0,10.0,1.0,0.0,0.0,20.0,2.0,20.0,2.0,20.0,2.0,0.0,0.0,ENSG00000120885
ENSG00000120889,25.0,0.0,0.0,29.7,11.0,18.9,7.0,2.7,1.0,8.1,3.0,5.4,2.0,8.1,3.0,0.0,0.0,O14763
ENSG00000120899,10.0,0.0,0.0,45.5,5.0,27.3,3.0,9.1,1.0,9.1,1.0,0.0,0.0,9.1,1.0,0.0,0.0,Q14289
ENSG00000120907,409.0,46.6,215.0,75.7,349.0,12.1,56.0,5.4,25.0,30.4,140.0,29.1,134.0,31.9,147.0,10.0,8.0,P35348
ENSG00000120915,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P34913
ENSG00000120949,83.0,9.0,9.0,57.0,57.0,14.0,14.0,13.0,13.0,38.0,38.0,38.0,38.0,38.0,38.0,20.7,6.0,P28908
ENSG00000121361,10.0,9.1,1.0,72.7,8.0,9.1,1.0,18.2,2.0,36.4,4.0,36.4,4.0,36.4,4.0,100.0,1.0,Q15842
ENSG00000121594,114.0,44.5,53.0,77.3,92.0,14.3,17.0,4.2,5.0,34.5,41.0,37.8,45.0,38.7,46.0,38.1,8.0,P33681
ENSG00000121764,57.0,31.6,18.0,56.1,32.0,1.8,1.0,3.5,2.0,33.3,19.0,35.1,20.0,35.1,20.0,13.0,3.0,O43613
ENSG00000121807,40.0,4.5,2.0,84.1,37.0,20.5,9.0,6.8,3.0,25.0,11.0,25.0,11.0,29.5,13.0,16.7,1.0,P41597
ENSG00000121853,23.0,16.7,4.0,66.7,16.0,20.8,5.0,0.0,0.0,20.8,5.0,33.3,8.0,33.3,8.0,12.5,1.0,Q92847
ENSG00000121879,247.0,2.8,8.0,31.7,90.0,23.2,66.0,6.7,19.0,9.2,26.0,7.0,20.0,9.5,27.0,6.5,9.0,P42336
ENSG00000121966,103.0,5.1,7.0,47.1,64.0,19.9,27.0,6.6,9.0,30.9,42.0,32.4,44.0,33.1,45.0,6.5,3.0,P61073
ENSG00000121989,8.0,25.0,2.0,75.0,6.0,12.5,1.0,0.0,0.0,25.0,2.0,25.0,2.0,25.0,2.0,0.0,0.0,P27037
ENSG00000122012,5.0,0.0,0.0,40.0,2.0,40.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q496J9
ENSG00000122025,1013.0,9.5,109.0,58.1,669.0,20.0,230.0,5.3,61.0,18.7,215.0,17.6,203.0,19.9,229.0,15.4,56.0,P36888
ENSG00000122026,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P46778
ENSG00000122121,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,O43895
ENSG00000122194,140.0,65.5,97.0,89.2,132.0,12.2,18.0,6.8,10.0,27.7,41.0,25.0,37.0,30.4,45.0,63.6,7.0,P00747
ENSG00000122406,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P46777
ENSG00000122420,134.0,75.4,129.0,92.4,158.0,5.3,9.0,4.7,8.0,43.3,74.0,43.3,74.0,43.9,75.0,10.0,1.0,P43088
ENSG00000122641,13.0,6.2,1.0,93.8,15.0,31.2,5.0,12.5,2.0,62.5,10.0,56.2,9.0,62.5,10.0,,0.0,P08476
ENSG00000122861,7.0,42.9,3.0,85.7,6.0,0.0,0.0,0.0,0.0,42.9,3.0,42.9,3.0,57.1,4.0,0.0,0.0,P00749
ENSG00000123201,203.0,27.2,62.0,75.4,172.0,19.3,44.0,4.8,11.0,22.8,52.0,15.8,36.0,24.1,55.0,33.3,15.0,O75343
ENSG00000123360,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,Q01064
ENSG00000123374,113.0,0.6,1.0,23.4,39.0,17.4,29.0,3.6,6.0,3.6,6.0,3.6,6.0,4.8,8.0,6.5,7.0,P24941
ENSG00000123384,3.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q07954
ENSG00000123416,130.0,11.8,18.0,66.0,101.0,14.4,22.0,7.8,12.0,15.0,23.0,14.4,22.0,16.3,25.0,0.0,0.0,P68363
ENSG00000123454,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,100.0,1.0,,0.0,P09172
ENSG00000123496,11.0,4.0,1.0,4.0,1.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q14627
ENSG00000123545,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q9P032
ENSG00000123700,10.0,84.6,11.0,100.0,13.0,15.4,2.0,0.0,0.0,76.9,10.0,69.2,9.0,76.9,10.0,,0.0,P63252
ENSG00000123992,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q9ULA0
ENSG00000124089,4.0,0.0,0.0,100.0,4.0,50.0,2.0,0.0,0.0,25.0,1.0,25.0,1.0,25.0,1.0,,0.0,P41968
ENSG00000124134,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q96KK3
ENSG00000124145,2.0,0.0,0.0,0.0,0.0,33.3,1.0,66.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P31431
ENSG00000124491,8.0,50.0,4.0,62.5,5.0,0.0,0.0,0.0,0.0,50.0,4.0,50.0,4.0,50.0,4.0,33.3,1.0,P00488
ENSG00000124493,5.0,0.0,0.0,40.0,2.0,40.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q14833
ENSG00000124614,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P46783
ENSG00000124731,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,100.0,2.0,50.0,1.0,100.0,2.0,,0.0,Q9NP99
ENSG00000124882,4.0,0.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O14944
ENSG00000125255,37.0,20.5,8.0,82.1,32.0,10.3,4.0,10.3,4.0,53.8,21.0,51.3,20.0,53.8,21.0,0.0,0.0,Q12908
ENSG00000125266,3.0,0.0,0.0,0.0,0.0,33.3,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P52799
ENSG00000125356,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O15239
ENSG00000125384,17.0,47.1,8.0,88.2,15.0,35.3,6.0,11.8,2.0,29.4,5.0,35.3,6.0,35.3,6.0,0.0,0.0,P43116
ENSG00000125498,16.0,0.0,0.0,43.8,7.0,25.0,4.0,0.0,0.0,12.5,2.0,18.8,3.0,18.8,3.0,12.5,1.0,P43626
ENSG00000125508,197.0,5.2,13.0,50.4,125.0,27.0,67.0,6.0,15.0,17.3,43.0,18.5,46.0,18.5,46.0,11.2,9.0,Q9H3Y6
ENSG00000125510,14.0,0.0,0.0,78.6,11.0,0.0,0.0,0.0,0.0,21.4,3.0,35.7,5.0,35.7,5.0,33.3,1.0,P41146
ENSG00000125538,107.0,35.2,38.0,84.3,91.0,25.9,28.0,5.6,6.0,41.7,45.0,41.7,45.0,44.4,48.0,27.3,3.0,P01584
ENSG00000125675,198.0,50.9,118.0,85.3,198.0,13.4,31.0,4.3,10.0,40.5,94.0,40.1,93.0,42.2,98.0,32.3,10.0,P42263
ENSG00000125691,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62829
ENSG00000125726,6.0,0.0,0.0,0.0,0.0,14.3,1.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P32970
ENSG00000125730,18.0,27.8,5.0,61.1,11.0,16.7,3.0,0.0,0.0,33.3,6.0,33.3,6.0,38.9,7.0,33.3,2.0,P01024
ENSG00000125735,9.0,0.0,0.0,70.0,7.0,60.0,6.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,,0.0,O43557
ENSG00000125910,56.0,31.0,18.0,77.6,45.0,13.8,8.0,5.2,3.0,43.1,25.0,41.4,24.0,43.1,25.0,9.1,1.0,O95977
ENSG00000126067,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,P49721
ENSG00000126218,226.0,54.9,130.0,86.1,204.0,14.8,35.0,3.0,7.0,51.1,121.0,49.8,118.0,54.4,129.0,6.5,2.0,P00742
ENSG00000126262,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,100.0,1.0,,0.0,O15552
ENSG00000126266,17.0,58.8,10.0,82.4,14.0,52.9,9.0,0.0,0.0,35.3,6.0,29.4,5.0,35.3,6.0,50.0,1.0,O14842
ENSG00000126351,31.0,40.0,16.0,70.0,28.0,7.5,3.0,2.5,1.0,17.5,7.0,12.5,5.0,17.5,7.0,0.0,0.0,P10827
ENSG00000126583,59.0,2.3,2.0,27.3,24.0,13.6,12.0,4.5,4.0,5.7,5.0,5.7,5.0,6.8,6.0,5.6,3.0,P05129
ENSG00000126895,134.0,55.8,82.0,93.9,138.0,14.3,21.0,4.8,7.0,47.6,70.0,44.9,66.0,51.7,76.0,0.0,0.0,P30518
ENSG00000126934,300.0,4.6,16.0,47.1,164.0,21.3,74.0,9.2,32.0,12.6,44.0,13.8,48.0,14.1,49.0,9.3,12.0,P36507
ENSG00000127318,3.0,0.0,0.0,66.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9GZX6
ENSG00000127329,4.0,0.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,25.0,1.0,25.0,1.0,25.0,1.0,0.0,0.0,P23467
ENSG00000127472,5.0,20.0,1.0,80.0,4.0,40.0,2.0,0.0,0.0,60.0,3.0,40.0,2.0,60.0,3.0,,0.0,P39877
ENSG00000127533,5.0,0.0,0.0,40.0,2.0,0.0,0.0,20.0,1.0,20.0,1.0,20.0,1.0,20.0,1.0,50.0,1.0,Q96RI0
ENSG00000127824,130.0,11.8,18.0,66.0,101.0,14.4,22.0,7.8,12.0,15.0,23.0,14.4,22.0,16.3,25.0,0.0,0.0,P68366
ENSG00000127922,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P60896
ENSG00000128039,99.0,29.0,29.0,69.0,69.0,15.0,15.0,7.0,7.0,29.0,29.0,27.0,27.0,29.0,29.0,8.7,2.0,Q9H8P0
ENSG00000128052,1979.0,8.1,181.0,61.6,1381.0,18.5,414.0,5.2,117.0,23.0,515.0,21.5,482.0,24.6,551.0,14.7,99.0,P35968
ENSG00000128059,143.0,51.7,91.0,88.1,155.0,15.3,27.0,4.0,7.0,38.6,68.0,40.9,72.0,43.2,76.0,0.0,0.0,Q06203
ENSG00000128271,252.0,29.4,78.0,61.1,162.0,13.2,35.0,4.2,11.0,24.9,66.0,25.7,68.0,27.5,73.0,1.3,1.0,P29274
ENSG00000128602,101.0,4.6,5.0,47.7,52.0,18.3,20.0,5.5,6.0,16.5,18.0,15.6,17.0,17.4,19.0,9.1,4.0,Q99835
ENSG00000128609,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q16718
ENSG00000128917,9.0,0.0,0.0,22.2,2.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,Q9NR61
ENSG00000129084,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,P25786
ENSG00000129159,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,P48547
ENSG00000129167,17.0,26.3,5.0,73.7,14.0,10.5,2.0,26.3,5.0,31.6,6.0,26.3,5.0,31.6,6.0,20.0,1.0,P17752
ENSG00000129173,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,A0AVK6
ENSG00000129244,5.0,0.0,0.0,60.0,3.0,0.0,0.0,40.0,2.0,40.0,2.0,40.0,2.0,40.0,2.0,,0.0,P14415
ENSG00000129473,37.0,2.2,1.0,26.1,12.0,28.3,13.0,6.5,3.0,4.3,2.0,4.3,2.0,4.3,2.0,13.6,3.0,Q92843
ENSG00000129484,283.0,8.6,31.0,44.4,160.0,13.1,47.0,7.5,27.0,16.7,60.0,15.3,55.0,16.9,61.0,20.3,32.0,Q9UGN5
ENSG00000129521,59.0,45.8,27.0,78.0,46.0,6.8,4.0,0.0,0.0,57.6,34.0,55.9,33.0,57.6,34.0,50.0,6.0,Q9H6Z9
ENSG00000129749,6.0,83.3,5.0,100.0,6.0,16.7,1.0,0.0,0.0,0.0,0.0,50.0,3.0,50.0,3.0,,0.0,Q9GZZ6
ENSG00000129824,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P22090
ENSG00000129991,17.0,36.8,7.0,94.7,18.0,21.1,4.0,0.0,0.0,42.1,8.0,47.4,9.0,47.4,9.0,0.0,0.0,P19429
ENSG00000130037,59.0,63.2,43.0,97.1,66.0,7.4,5.0,4.4,3.0,51.5,35.0,51.5,35.0,54.4,37.0,0.0,0.0,P22460
ENSG00000130255,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,Q9Y3U8
ENSG00000130368,10.0,0.0,0.0,40.0,4.0,40.0,4.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P04201
ENSG00000130414,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O95299
ENSG00000130433,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q9BXT2
ENSG00000130595,10.0,18.2,2.0,100.0,11.0,9.1,1.0,0.0,0.0,27.3,3.0,18.2,2.0,27.3,3.0,,0.0,P45378
ENSG00000130598,10.0,18.2,2.0,100.0,11.0,9.1,1.0,0.0,0.0,27.3,3.0,18.2,2.0,27.3,3.0,,0.0,P48788
ENSG00000130635,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P20908
ENSG00000130669,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O96013
ENSG00000130702,7.0,14.3,1.0,71.4,5.0,42.9,3.0,0.0,0.0,14.3,1.0,14.3,1.0,14.3,1.0,0.0,0.0,O15230
ENSG00000130706,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q16186
ENSG00000130758,1.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q02779
ENSG00000130816,384.0,6.3,31.0,45.4,222.0,27.2,133.0,6.3,31.0,21.7,106.0,20.0,98.0,22.3,109.0,16.4,27.0,P26358
ENSG00000131187,10.0,40.0,4.0,80.0,8.0,0.0,0.0,10.0,1.0,40.0,4.0,40.0,4.0,40.0,4.0,50.0,1.0,P00748
ENSG00000131203,50.0,17.5,10.0,56.1,32.0,36.8,21.0,26.3,15.0,8.8,5.0,5.3,3.0,8.8,5.0,0.0,0.0,P14902
ENSG00000131398,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q14003
ENSG00000131408,2.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P55055
ENSG00000131469,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P61353
ENSG00000131473,12.0,16.7,2.0,100.0,12.0,0.0,0.0,0.0,0.0,91.7,11.0,91.7,11.0,91.7,11.0,,0.0,P53396
ENSG00000131495,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O43678
ENSG00000131620,5.0,60.0,3.0,100.0,5.0,20.0,1.0,0.0,0.0,20.0,1.0,20.0,1.0,20.0,1.0,,0.0,Q5XXA6
ENSG00000131686,3.0,33.3,1.0,66.7,2.0,33.3,1.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,0.0,0.0,P23280
ENSG00000131724,11.0,4.0,1.0,4.0,1.0,8.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P78552
ENSG00000131747,1858.0,23.2,512.0,70.5,1557.0,17.5,387.0,4.6,102.0,36.6,807.0,35.6,786.0,38.9,858.0,11.4,55.0,P11388
ENSG00000131759,300.0,42.4,144.0,70.3,239.0,11.2,38.0,5.0,17.0,31.5,107.0,28.2,96.0,31.8,108.0,28.4,19.0,P10276
ENSG00000131791,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O43741
ENSG00000131981,12.0,0.0,0.0,53.8,7.0,7.7,1.0,23.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,P17931
ENSG00000132155,557.0,11.2,71.0,58.6,372.0,20.3,129.0,5.0,32.0,20.2,128.0,19.8,126.0,21.7,138.0,18.6,38.0,P04049
ENSG00000132170,463.0,49.4,240.0,83.3,405.0,18.5,90.0,0.8,4.0,42.0,204.0,41.4,201.0,44.7,217.0,13.6,9.0,P37231
ENSG00000132329,7.0,14.3,1.0,85.7,6.0,42.9,3.0,0.0,0.0,42.9,3.0,42.9,3.0,42.9,3.0,,0.0,O60894
ENSG00000132356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q13131
ENSG00000132437,105.0,27.1,29.0,70.1,75.0,5.6,6.0,5.6,6.0,40.2,43.0,38.3,41.0,42.1,45.0,35.5,11.0,P20711
ENSG00000132639,277.0,44.5,130.0,83.2,243.0,13.0,38.0,3.4,10.0,53.1,155.0,51.7,151.0,54.5,159.0,42.1,16.0,P60880
ENSG00000132671,95.0,45.0,45.0,85.0,85.0,15.0,15.0,4.0,4.0,41.0,41.0,39.0,39.0,44.0,44.0,0.0,0.0,P31391
ENSG00000132681,67.0,14.3,10.0,28.6,20.0,5.7,4.0,8.6,6.0,7.1,5.0,5.7,4.0,7.1,5.0,0.0,0.0,Q13733
ENSG00000132703,5.0,0.0,0.0,20.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P02743
ENSG00000132840,10.0,20.0,2.0,70.0,7.0,10.0,1.0,0.0,0.0,10.0,1.0,20.0,2.0,20.0,2.0,0.0,0.0,Q9H2M3
ENSG00000132855,11.0,27.3,3.0,81.8,9.0,9.1,1.0,9.1,1.0,63.6,7.0,63.6,7.0,63.6,7.0,50.0,1.0,Q9Y5C1
ENSG00000132906,10.0,0.0,0.0,63.6,7.0,27.3,3.0,0.0,0.0,45.5,5.0,27.3,3.0,45.5,5.0,0.0,0.0,P55211
ENSG00000132915,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,P16499
ENSG00000132964,14.0,0.0,0.0,26.7,4.0,20.0,3.0,13.3,2.0,0.0,0.0,6.7,1.0,6.7,1.0,50.0,4.0,P49336
ENSG00000132965,15.0,6.7,1.0,60.0,9.0,0.0,0.0,13.3,2.0,13.3,2.0,20.0,3.0,20.0,3.0,60.0,3.0,P20292
ENSG00000133019,674.0,57.7,396.0,82.5,566.0,3.9,27.0,2.8,19.0,54.4,373.0,54.5,374.0,56.9,390.0,26.7,28.0,P20309
ENSG00000133105,13.0,23.1,3.0,84.6,11.0,38.5,5.0,0.0,0.0,38.5,5.0,38.5,5.0,38.5,5.0,0.0,0.0,Q8WXD0
ENSG00000133216,82.0,6.6,7.0,63.2,67.0,17.9,19.0,5.7,6.0,14.2,15.0,13.2,14.0,17.0,18.0,6.7,2.0,P29323
ENSG00000133256,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,P35913
ENSG00000133703,12.0,0.0,0.0,25.0,3.0,33.3,4.0,50.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P01116
ENSG00000133731,99.0,63.2,72.0,80.7,92.0,14.9,17.0,6.1,7.0,15.8,18.0,13.2,15.0,15.8,18.0,0.0,0.0,P29218
ENSG00000133740,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q15329
ENSG00000133742,50.0,46.3,25.0,81.5,44.0,18.5,10.0,9.3,5.0,27.8,15.0,25.9,14.0,29.6,16.0,0.0,0.0,P00915
ENSG00000134013,9.0,0.0,0.0,77.8,7.0,33.3,3.0,0.0,0.0,11.1,1.0,0.0,0.0,11.1,1.0,50.0,1.0,Q9Y4K0
ENSG00000134058,74.0,0.0,0.0,25.8,25.0,19.6,19.0,6.2,6.0,4.1,4.0,4.1,4.0,5.2,5.0,7.1,4.0,P50613
ENSG00000134250,3.0,0.0,0.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q04721
ENSG00000134259,51.0,42.9,27.0,87.3,55.0,36.5,23.0,1.6,1.0,41.3,26.0,49.2,31.0,50.8,32.0,0.0,0.0,P01138
ENSG00000134318,38.0,4.3,2.0,70.2,33.0,12.8,6.0,0.0,0.0,34.0,16.0,31.9,15.0,34.0,16.0,0.0,0.0,O75116
ENSG00000134333,3.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,50.0,2.0,50.0,2.0,50.0,2.0,0.0,0.0,ENSG00000134333
ENSG00000134352,4.0,100.0,4.0,100.0,4.0,25.0,1.0,0.0,0.0,75.0,3.0,75.0,3.0,75.0,3.0,,0.0,P40189
ENSG00000134419,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62244
ENSG00000134460,463.0,10.0,57.0,58.3,333.0,21.4,122.0,4.6,26.0,21.7,124.0,19.1,109.0,23.5,134.0,28.0,49.0,P01589
ENSG00000134470,2.0,0.0,0.0,50.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q13261
ENSG00000134489,10.0,0.0,0.0,70.0,7.0,20.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0,Q9H3N8
